15 w= 11 d= 18084 c= 74043 l= 2147483647 p= 81920 b= 72704 ch= 10044416 tc=  1.3965 tb=  4.5373 s= 0 / 150
16 w= 10 d= 7737 c= 30902 l= 2147483647 p= 32768 b= 22528 ch= 1887232 tc=  0.5516 tb=  1.0471 s= 0 / 150
17 w= 11 d= 18408 c= 75091 l= 2147483647 p= 81920 b= 76800 ch= 10275840 tc=  1.5767 tb=  4.5214 s= 0 / 150
18 w= 10 d= 7960 c= 32040 l= 2147483647 p= 32768 b= 22528 ch= 1970176 tc=  0.5836 tb=  1.1021 s= 0 / 150
19 w= 10 d= 12198 c= 49110 l= 2147483647 p= 49152 b= 38912 ch= 3672064 tc=  1.3663 tb=  2.2661 s= 0 / 150
20 w= 11 d= 18325 c= 74656 l= 2147483647 p= 81920 b= 77824 ch= 10302464 tc=  1.4387 tb=  4.9057 s= 0 / 150
21 w= 10 d= 12198 c= 49110 l= 2147483647 p= 49152 b= 38912 ch= 3448832 tc=  1.2841 tb=  2.2408 s= 1 / 150
22 w= 10 d= 12198 c= 49110 l= 2147483647 p= 49152 b= 38912 ch= 3672064 tc=  1.2225 tb=  2.2890 s= 0 / 150
23 w= 10 d= 8869 c= 36101 l= 2147483647 p= 32768 b= 20480 ch= 1658880 tc=  0.5036 tb=  0.8912 s= 0 / 150
24 w= 11 d= 18408 c= 75091 l= 2147483647 p= 81920 b= 74752 ch= 10209280 tc=  1.7419 tb=  5.3670 s= 0 / 150
25 w= 10 d= 7960 c= 32040 l= 2147483647 p= 32768 b= 22528 ch= 1968128 tc=  0.5853 tb=  0.9944 s= 0 / 150
26 w= 10 d= 7737 c= 30902 l= 2147483647 p= 32768 b= 22528 ch= 1863680 tc=  0.5196 tb=  0.9672 s= 0 / 150
27 w= 11 d= 12805 c= 51932 l= 2147483647 p= 49152 b= 46080 ch= 5120000 tc=  0.7618 tb=  2.1558 s= 0 / 150
28 w= 12 d= 28634 c= 118226 l= 2147483647 p= 163840 b= 151552 ch= 26441728 tc=  3.9561 tb= 14.8791 s= 0 / 150
29 w= 11 d= 13355 c= 54089 l= 2147483647 p= 65536 b= 48128 ch= 5914624 tc=  0.7308 tb=  2.2604 s= 0 / 150
30 w= 11 d= 13477 c= 54578 l= 2147483647 p= 65536 b= 48128 ch= 5488640 tc=  0.7703 tb=  2.3498 s= 0 / 150
31 w= 11 d= 29443 c= 120177 l= 2147483647 p= 163840 b= 144384 ch= 20838400 tc=  3.8623 tb= 13.1368 s= 0 / 150
32 w= 11 d= 13450 c= 54408 l= 2147483647 p= 65536 b= 48128 ch= 5475328 tc=  0.7747 tb=  2.3707 s= 0 / 150
33 w= 12 d= 29504 c= 121612 l= 2147483647 p= 163840 b= 153600 ch= 27421696 tc=  4.2765 tb= 15.8322 s= 0 / 150
34 w= 11 d= 13119 c= 53181 l= 2147483647 p= 65536 b= 49152 ch= 5700608 tc=  0.7971 tb=  2.6306 s= 0 / 150
35 w= 11 d= 26001 c= 106411 l= 2147483647 p= 131072 b= 112640 ch= 15556608 tc=  2.9122 tb=  9.1403 s= 0 / 150
36 w= 11 d= 13455 c= 54906 l= 2147483647 p= 65536 b= 48128 ch= 5896192 tc=  0.7594 tb=  2.6797 s= 0 / 150
37 w= 11 d= 26049 c= 106685 l= 2147483647 p= 131072 b= 113664 ch= 15748096 tc=  2.8934 tb=  9.5830 s= 0 / 150
38 w= 11 d= 20098 c= 81804 l= 2147483647 p= 114688 b= 99328 ch= 13825024 tc=  2.0178 tb=  6.7831 s= 0 / 150
39 w= 11 d= 20099 c= 81826 l= 2147483647 p= 98304 b= 91136 ch= 11294720 tc=  1.7852 tb=  5.8290 s= 0 / 150
40 w= 11 d= 24787 c= 101798 l= 2147483647 p= 114688 b= 104448 ch= 15046656 tc=  2.5693 tb=  8.3776 s= 0 / 150
41 w= 11 d= 20272 c= 82614 l= 2147483647 p= 98304 b= 92160 ch= 11797504 tc=  1.8938 tb=  6.1342 s= 0 / 150
42 w= 10 d= 13071 c= 52478 l= 2147483647 p= 65536 b= 45056 ch= 4102144 tc=  1.5902 tb=  2.6414 s= 1 / 150
43 w= 11 d= 23570 c= 96771 l= 2147483647 p= 114688 b= 105472 ch= 15430656 tc=  2.3620 tb=  8.0685 s= 0 / 150
44 w= 11 d= 19424 c= 79296 l= 2147483647 p= 98304 b= 79872 ch= 10457088 tc=  1.5505 tb=  5.0401 s= 0 / 150
45 w= 11 d= 23198 c= 95026 l= 2147483647 p= 131072 b= 108544 ch= 15460352 tc=  2.6128 tb=  8.0244 s= 0 / 150
46 w= 11 d= 14532 c= 59985 l= 2147483647 p= 49152 b= 43008 ch= 4810752 tc=  0.7556 tb=  2.1508 s= 0 / 150
47 w= 11 d= 13172 c= 53845 l= 2147483647 p= 65536 b= 47104 ch= 5703680 tc=  0.7649 tb=  2.2965 s= 0 / 150
48 w= 11 d= 23187 c= 94965 l= 2147483647 p= 114688 b= 107520 ch= 15262720 tc=  2.3500 tb=  8.0331 s= 0 / 150
49 w= 11 d= 12850 c= 52185 l= 2147483647 p= 65536 b= 47104 ch= 5507072 tc=  0.7434 tb=  2.2180 s= 0 / 150
50 w= 11 d= 12802 c= 51911 l= 2147483647 p= 49152 b= 46080 ch= 5248000 tc=  0.7034 tb=  2.1501 s= 0 / 150
51 w= 12 d= 23830 c= 97612 l= 2147483647 p= 131072 b= 115712 ch= 19343360 tc=  2.7457 tb=  9.6683 s= 0 / 150
52 w= 12 d= 29504 c= 121612 l= 2147483647 p= 163840 b= 153600 ch= 27421696 tc=  4.0469 tb= 15.2219 s= 0 / 150
53 w= 11 d= 26001 c= 106411 l= 2147483647 p= 131072 b= 112640 ch= 15556608 tc=  2.8183 tb=  9.4061 s= 0 / 150
54 w= 12 d= 20163 c= 82748 l= 2147483647 p= 98304 b= 91136 ch= 13860864 tc=  1.8625 tb=  6.4971 s= 0 / 150
55 w= 12 d= 29504 c= 121612 l= 2147483647 p= 163840 b= 153600 ch= 27421696 tc=  4.3041 tb= 15.0273 s= 0 / 150
56 w= 12 d= 20161 c= 82732 l= 2147483647 p= 98304 b= 92160 ch= 14108672 tc=  1.9018 tb=  6.5194 s= 0 / 150
57 w= 12 d= 15180 c= 63014 l= 2147483647 p= 65536 b= 50176 ch= 6729728 tc=  0.9232 tb=  2.8415 s= 0 / 150
58 w= 12 d= 29504 c= 121612 l= 2147483647 p= 163840 b= 153600 ch= 27421696 tc=  4.1413 tb= 15.1873 s= 0 / 150
59 w= 11 d= 6144 c= 25549 l= 2147483647 p= 16384 b= 13312 ch= 1329152 tc=  0.1438 tb=  0.4100 s= 0 / 150
60 w= 11 d= 11021 c= 44520 l= 2147483647 p= 49152 b= 36864 ch= 4188160 tc=  0.4556 tb=  1.4346 s= 0 / 150
61 w= 12 d= 28634 c= 118226 l= 2147483647 p= 163840 b= 153600 ch= 27404288 tc=  4.3586 tb= 15.4013 s= 0 / 150
62 w= 12 d= 12906 c= 52420 l= 2147483647 p= 65536 b= 49152 ch= 6435840 tc=  0.7474 tb=  2.3720 s= 0 / 150
63 w= 13 d= 11623 c= 48286 l= 2147483647 p= 49152 b= 45056 ch= 6615040 tc=  0.6514 tb=  2.0462 s= 0 / 150
64 w= 12 d= 29504 c= 121612 l= 2147483647 p= 163840 b= 153600 ch= 27421696 tc=  3.9925 tb= 14.6706 s= 0 / 150
65 w= 13 d= 10695 c= 43882 l= 2147483647 p= 49152 b= 46080 ch= 7016448 tc=  0.6268 tb=  2.0125 s= 0 / 150
66 w= 12 d= 6358 c= 25607 l= 2147483647 p= 32768 b= 23552 ch= 2660352 tc=  0.2238 tb=  0.7551 s= 0 / 150
67 w= 12 d= 28578 c= 117945 l= 2147483647 p= 163840 b= 152576 ch= 27376640 tc=  4.0053 tb= 14.2470 s= 0 / 150
68 w= 12 d= 6398 c= 25836 l= 2147483647 p= 32768 b= 23552 ch= 2781184 tc=  0.2438 tb=  0.8752 s= 0 / 150
69 w= 11 d= 25002 c= 102136 l= 2147483647 p= 131072 b= 113664 ch= 15560704 tc=  2.4628 tb=  8.7408 s= 0 / 150
70 w= 12 d= 6657 c= 27207 l= 2147483647 p= 32768 b= 23552 ch= 2953216 tc=  0.2798 tb=  0.9750 s= 0 / 150
71 w= 12 d= 28338 c= 116892 l= 2147483647 p= 163840 b= 152576 ch= 27393024 tc=  4.0512 tb= 14.8416 s= 0 / 150
72 w= 12 d= 10313 c= 42532 l= 2147483647 p= 49152 b= 41984 ch= 5866496 tc=  0.6473 tb=  2.2610 s= 0 / 150
73 w= 12 d= 28039 c= 115913 l= 2147483647 p= 147456 b= 140288 ch= 26184704 tc=  3.8249 tb= 13.9520 s= 0 / 150
74 w= 12 d= 16578 c= 67921 l= 2147483647 p= 98304 b= 89088 ch= 14787584 tc=  1.8765 tb=  6.7266 s= 0 / 150
75 w= 12 d= 29504 c= 121612 l= 2147483647 p= 163840 b= 153600 ch= 27421696 tc=  4.1741 tb= 15.6770 s= 0 / 150
76 w= 12 d= 15276 c= 62717 l= 2147483647 p= 81920 b= 73728 ch= 11742208 tc=  1.4628 tb=  5.1476 s= 0 / 150
77 w= 12 d= 27604 c= 113953 l= 2147483647 p= 163840 b= 146432 ch= 26842112 tc=  3.9394 tb= 13.9787 s= 0 / 150
78 w= 10 d= 16439 c= 66184 l= 2147483647 p= 65536 b= 56320 ch= 5514240 tc=  2.1236 tb=  3.8602 s= 0 / 150
79 w= 11 d= 13172 c= 53845 l= 2147483647 p= 49152 b= 46080 ch= 5701632 tc=  0.8030 tb=  2.6431 s= 0 / 150
80 w= 10 d= 11639 c= 46911 l= 2147483647 p= 49152 b= 37888 ch= 3619840 tc=  1.2343 tb=  2.2366 s= 0 / 150
81 w= 10 d= 12198 c= 49110 l= 2147483647 p= 49152 b= 38912 ch= 3672064 tc=  1.2747 tb=  2.3255 s= 0 / 150
82 w= 12 d= 27504 c= 113434 l= 2147483647 p= 163840 b= 148480 ch= 26951680 tc=  3.7979 tb= 14.1983 s= 0 / 150
83 w= 10 d= 11446 c= 46042 l= 2147483647 p= 49152 b= 37888 ch= 3648512 tc=  1.2791 tb=  2.3341 s= 0 / 150
84 w= 10 d= 12198 c= 49110 l= 2147483647 p= 49152 b= 38912 ch= 3672064 tc=  1.2389 tb=  2.2659 s= 0 / 150
85 w= 11 d= 17614 c= 71916 l= 2147483647 p= 81920 b= 76800 ch= 10311680 tc=  1.5344 tb=  5.0311 s= 0 / 150
86 w= 11 d= 19424 c= 79296 l= 2147483647 p= 98304 b= 79872 ch= 10457088 tc=  1.6105 tb=  5.2235 s= 0 / 150
87 w= 12 d= 27490 c= 113352 l= 2147483647 p= 163840 b= 149504 ch= 26934272 tc=  3.8953 tb= 14.5911 s= 0 / 150
88 w= 11 d= 20574 c= 83784 l= 2147483647 p= 98304 b= 91136 ch= 13895680 tc=  1.9978 tb=  6.6367 s= 0 / 150
89 w= 11 d= 17102 c= 70172 l= 2147483647 p= 81920 b= 65536 ch= 8333312 tc=  1.2858 tb=  3.7683 s= 0 / 150
90 w= 11 d= 19158 c= 78398 l= 2147483647 p= 98304 b= 84992 ch= 11907072 tc=  1.7144 tb=  5.4946 s= 0 / 150
91 w= 12 d= 27504 c= 113434 l= 2147483647 p= 163840 b= 147456 ch= 26887168 tc=  3.9841 tb= 14.8332 s= 0 / 150
92 w= 12 d= 23993 c= 98968 l= 2147483647 p= 147456 b= 132096 ch= 24217600 tc=  3.2164 tb= 11.3574 s= 0 / 150
93 w= 11 d= 19988 c= 81524 l= 2147483647 p= 114688 b= 95232 ch= 13344768 tc=  2.0357 tb=  6.7877 s= 0 / 150
94 w= 12 d= 19130 c= 79756 l= 2147483647 p= 81920 b= 73728 ch= 11290624 tc=  1.4187 tb=  4.6469 s= 0 / 150
95 w= 11 d= 19004 c= 77525 l= 2147483647 p= 114688 b= 99328 ch= 13569024 tc=  2.2615 tb=  7.3108 s= 0 / 150
96 w= 12 d= 17494 c= 72340 l= 2147483647 p= 98304 b= 79872 ch= 13118464 tc=  1.5146 tb=  5.0338 s= 0 / 150
97 w= 12 d= 29504 c= 121612 l= 2147483647 p= 163840 b= 153600 ch= 27421696 tc=  4.1316 tb= 15.5425 s= 0 / 150
98 w= 11 d= 19544 c= 80018 l= 2147483647 p= 98304 b= 92160 ch= 12776448 tc=  2.0014 tb=  6.5699 s= 0 / 150
99 w= 12 d= 16496 c= 67931 l= 2147483647 p= 98304 b= 79872 ch= 12798976 tc=  1.4308 tb=  4.8281 s= 0 / 150
100 w= 12 d= 16272 c= 66868 l= 2147483647 p= 81920 b= 78848 ch= 12486656 tc=  1.4588 tb=  5.1026 s= 0 / 150
101 w= 11 d= 22181 c= 90727 l= 2147483647 p= 114688 b= 94208 ch= 12968960 tc=  1.9991 tb=  6.5655 s= 0 / 150
102 w= 12 d= 17032 c= 69908 l= 2147483647 p= 81920 b= 77824 ch= 12428288 tc=  1.5387 tb=  5.2465 s= 0 / 150
103 w= 11 d= 22572 c= 92157 l= 2147483647 p= 114688 b= 103424 ch= 13568000 tc=  2.1581 tb=  6.7900 s= 0 / 150
104 w= 12 d= 12903 c= 53702 l= 2147483647 p= 49152 b= 41984 ch= 5688320 tc=  0.6994 tb=  2.1613 s= 0 / 150
105 w= 11 d= 5903 c= 24271 l= 2147483647 p= 16384 b= 13312 ch= 1201152 tc=  0.1159 tb=  0.3157 s= 0 / 150
106 w= 12 d= 29504 c= 121612 l= 2147483647 p= 163840 b= 153600 ch= 27421696 tc=  4.2212 tb= 15.3470 s= 0 / 150
107 w= 11 d= 5010 c= 20120 l= 2147483647 p= 16384 b= 15360 ch= 1391616 tc=  0.1201 tb=  0.3557 s= 0 / 150
108 w= 11 d= 22123 c= 90422 l= 2147483647 p= 114688 b= 98304 ch= 13415424 tc=  2.1260 tb=  6.7489 s= 0 / 150
109 w= 11 d= 4961 c= 19840 l= 2147483647 p= 16384 b= 14336 ch= 1193984 tc=  0.1199 tb=  0.3836 s= 0 / 150
110 w= 10 d= 13753 c= 55414 l= 2147483647 p= 65536 b= 49152 ch= 4992000 tc=  1.7825 tb=  3.4117 s= 0 / 150
111 w= 12 d= 28565 c= 117879 l= 2147483647 p= 163840 b= 149504 ch= 27148288 tc=  3.7996 tb= 14.2762 s= 0 / 150
112 w= 12 d= 15637 c= 63751 l= 2147483647 p= 65536 b= 58368 ch= 7333888 tc=  0.9653 tb=  3.2598 s= 0 / 150
113 w= 10 d= 12198 c= 49110 l= 2147483647 p= 49152 b= 38912 ch= 3672064 tc=  1.3311 tb=  2.3139 s= 0 / 150
114 w= 10 d= 11638 c= 46906 l= 2147483647 p= 49152 b= 36864 ch= 3552256 tc=  1.2031 tb=  2.1361 s= 0 / 150
115 w= 12 d= 28227 c= 116322 l= 2147483647 p= 163840 b= 151552 ch= 27299840 tc=  3.8312 tb= 15.0722 s= 0 / 150
116 w= 13 d= 23316 c= 95765 l= 2147483647 p= 163840 b= 140288 ch= 27977728 tc=  3.3535 tb= 13.7985 s= 0 / 150
117 w= 10 d= 11427 c= 45942 l= 2147483647 p= 49152 b= 37888 ch= 3617792 tc=  1.2234 tb=  2.1476 s= 0 / 150
118 w= 11 d= 18325 c= 74656 l= 2147483647 p= 81920 b= 77824 ch= 10287104 tc=  1.6267 tb=  5.2348 s= 0 / 150
119 w= 12 d= 27333 c= 112704 l= 2147483647 p= 163840 b= 150528 ch= 27267072 tc=  3.8218 tb= 14.6159 s= 0 / 150
120 w= 13 d= 23420 c= 96165 l= 2147483647 p= 147456 b= 136192 ch= 26104832 tc=  3.3490 tb= 13.1171 s= 0 / 150
121 w= 12 d= 27185 c= 112113 l= 2147483647 p= 163840 b= 149504 ch= 27185152 tc=  4.0661 tb= 14.5664 s= 0 / 150
122 w= 13 d= 22958 c= 94692 l= 2147483647 p= 147456 b= 132096 ch= 26473472 tc=  3.5044 tb= 13.9926 s= 0 / 150
123 w= 11 d= 19424 c= 79296 l= 2147483647 p= 98304 b= 79872 ch= 10457088 tc=  1.6348 tb=  5.2330 s= 0 / 150
124 w= 10 d= 12198 c= 49110 l= 2147483647 p= 49152 b= 38912 ch= 3672064 tc=  1.3042 tb=  2.4388 s= 0 / 150
125 w= 13 d= 25269 c= 104777 l= 2147483647 p= 147456 b= 129024 ch= 27769856 tc=  3.7972 tb= 14.9060 s= 0 / 150
126 w= 10 d= 11639 c= 46911 l= 2147483647 p= 49152 b= 37888 ch= 3619840 tc=  1.1665 tb=  2.1654 s= 0 / 150
127 w= 10 d= 10796 c= 43562 l= 2147483647 p= 49152 b= 35840 ch= 3528704 tc=  1.1196 tb=  2.0351 s= 0 / 150
128 w= 10 d= 11001 c= 44117 l= 2147483647 p= 49152 b= 44032 ch= 4569088 tc=  1.5123 tb=  2.6710 s= 0 / 150
129 w= 10 d= 11278 c= 45380 l= 2147483647 p= 49152 b= 37888 ch= 3620864 tc=  1.2053 tb=  2.1611 s= 0 / 150
130 w= 10 d= 11331 c= 45650 l= 2147483647 p= 49152 b= 36864 ch= 3596288 tc=  1.2059 tb=  2.2531 s= 0 / 150
131 w= 10 d= 12198 c= 49110 l= 2147483647 p= 49152 b= 38912 ch= 3672064 tc=  1.4468 tb=  2.3690 s= 0 / 150
132 w= 10 d= 12198 c= 49110 l= 2147483647 p= 49152 b= 38912 ch= 3672064 tc=  1.2729 tb=  2.2805 s= 0 / 150
133 w= 11 d= 19640 c= 81004 l= 2147483647 p= 81920 b= 63488 ch= 7521280 tc=  1.3234 tb=  4.0885 s= 0 / 150
134 w= 11 d= 18439 c= 75252 l= 2147483647 p= 98304 b= 78848 ch= 10421248 tc=  1.5618 tb=  5.1211 s= 0 / 150
135 w= 11 d= 18232 c= 74844 l= 2147483647 p= 81920 b= 68608 ch= 8754176 tc=  1.3653 tb=  4.3956 s= 0 / 150
136 w= 11 d= 23154 c= 93840 l= 2147483647 p= 131072 b= 115712 ch= 16817152 tc=  2.7320 tb=  9.6498 s= 0 / 150
137 w= 11 d= 17220 c= 70498 l= 2147483647 p= 81920 b= 68608 ch= 8599552 tc=  1.3629 tb=  4.2206 s= 0 / 150
138 w= 11 d= 25679 c= 104751 l= 2147483647 p= 131072 b= 112640 ch= 15557632 tc=  2.7769 tb=  9.2337 s= 0 / 150
139 w= 11 d= 17110 c= 69924 l= 2147483647 p= 81920 b= 67584 ch= 8301568 tc=  1.2308 tb=  4.0537 s= 0 / 150
140 w= 13 d= 24572 c= 102385 l= 2147483647 p= 131072 b= 119808 ch= 28494848 tc=  2.8248 tb= 10.3690 s= 0 / 150
141 w= 11 d= 26001 c= 106411 l= 2147483647 p= 131072 b= 112640 ch= 15556608 tc=  2.8189 tb=  9.3064 s= 0 / 150
142 w= 11 d= 16930 c= 69147 l= 2147483647 p= 81920 b= 66560 ch= 8182784 tc=  1.2629 tb=  3.8386 s= 0 / 150
143 w= 11 d= 25155 c= 103148 l= 2147483647 p= 131072 b= 112640 ch= 15707136 tc=  2.7714 tb=  9.2440 s= 0 / 150
144 w= 12 d= 25292 c= 104467 l= 2147483647 p= 147456 b= 129024 ch= 21550080 tc=  3.0093 tb= 10.8291 s= 0 / 150
145 w= 11 d= 24920 c= 102112 l= 2147483647 p= 131072 b= 112640 ch= 15843328 tc=  2.7534 tb=  8.8059 s= 0 / 150
146 w= 12 d= 18830 c= 78607 l= 2147483647 p= 81920 b= 70656 ch= 10100736 tc=  1.3261 tb=  4.2278 s= 0 / 150
147 w= 11 d= 11789 c= 47998 l= 2147483647 p= 49152 b= 40960 ch= 4659200 tc=  0.5276 tb=  1.6307 s= 0 / 150
148 w= 11 d= 26044 c= 106650 l= 2147483647 p= 131072 b= 113664 ch= 15925248 tc=  2.7489 tb=  8.9636 s= 0 / 150
149 w= 13 d= 27692 c= 114337 l= 2147483647 p= 163840 b= 150528 ch= 33738752 tc=  4.2752 tb= 17.4334 s= 0 / 150
150 w= 11 d= 6119 c= 25247 l= 2147483647 p= 16384 b= 14336 ch= 1401856 tc=  0.1479 tb=  0.4236 s= 0 / 150
151 w= 11 d= 26046 c= 106664 l= 2147483647 p= 131072 b= 112640 ch= 15846400 tc=  2.7443 tb=  8.5415 s= 0 / 150
152 w= 11 d= 8002 c= 32736 l= 2147483647 p= 32768 b= 19456 ch= 1910784 tc=  0.1871 tb=  0.5036 s= 0 / 150
153 w= 12 d= 19915 c= 82390 l= 2147483647 p= 98304 b= 88064 ch= 15035392 tc=  1.9658 tb=  6.5790 s= 0 / 150
154 w= 11 d= 4971 c= 19938 l= 2147483647 p= 16384 b= 14336 ch= 1348608 tc=  0.1159 tb=  0.3356 s= 0 / 150
155 w= 11 d= 26049 c= 106685 l= 2147483647 p= 131072 b= 112640 ch= 15689728 tc=  2.5424 tb=  8.4702 s= 0 / 150
156 w= 10 d= 16439 c= 66184 l= 2147483647 p= 65536 b= 56320 ch= 5514240 tc=  2.1742 tb=  3.8820 s= 0 / 150
157 w= 11 d= 4767 c= 18873 l= 2147483647 p= 16384 b= 14336 ch= 1146880 tc=  0.1079 tb=  0.3395 s= 0 / 150
158 w= 12 d= 28227 c= 116322 l= 2147483647 p= 163840 b= 151552 ch= 27299840 tc=  3.8850 tb= 14.5373 s= 0 / 150
159 w= 10 d= 12198 c= 49110 l= 2147483647 p= 49152 b= 38912 ch= 3672064 tc=  1.2872 tb=  2.3700 s= 0 / 150
160 w= 11 d= 4734 c= 18684 l= 2147483647 p= 16384 b= 13312 ch= 1033216 tc=  0.0991 tb=  0.2894 s= 0 / 150
161 w= 11 d= 4737 c= 18703 l= 2147483647 p= 16384 b= 13312 ch= 1012736 tc=  0.0999 tb=  0.3037 s= 0 / 150
162 w= 12 d= 28148 c= 115912 l= 2147483647 p= 163840 b= 151552 ch= 27309056 tc=  3.8004 tb= 14.4138 s= 0 / 150
163 w= 10 d= 1786 c= 7040 l= 2147483647 p= 16384 b= 4096 ch= 167936 tc=  0.0240 tb=  0.0480 s= 0 / 150
164 w= 12 d= 29504 c= 121612 l= 2147483647 p= 163840 b= 153600 ch= 27421696 tc=  4.0811 tb= 15.6309 s= 0 / 150
165 w= 10 d= 2701 c= 10565 l= 2147483647 p= 16384 b= 7168 ch= 428032 tc=  0.0799 tb=  0.1519 s= 0 / 150
166 w= 12 d= 26611 c= 109985 l= 2147483647 p= 163840 b= 148480 ch= 27152384 tc=  3.9983 tb= 14.5864 s= 0 / 150
167 w= 12 d= 22589 c= 94118 l= 2147483647 p= 98304 b= 84992 ch= 12901376 tc=  1.9951 tb=  6.1960 s= 0 / 150
168 w= 10 d= 2739 c= 10780 l= 2147483647 p= 16384 b= 7168 ch= 470016 tc=  0.0879 tb=  0.1871 s= 0 / 150
169 w= 10 d= 4879 c= 19443 l= 2147483647 p= 16384 b= 12288 ch= 934912 tc=  0.2597 tb=  0.4745 s= 0 / 150
170 w= 12 d= 28338 c= 116892 l= 2147483647 p= 163840 b= 152576 ch= 27393024 tc=  3.8713 tb= 14.7406 s= 0 / 150
171 w= 12 d= 20655 c= 85322 l= 2147483647 p= 98304 b= 92160 ch= 15194112 tc=  1.9939 tb=  6.7861 s= 0 / 150
172 w= 11 d= 12807 c= 51946 l= 2147483647 p= 49152 b= 46080 ch= 5069824 tc=  0.6634 tb=  2.0815 s= 0 / 150
173 w= 10 d= 13677 c= 55161 l= 2147483647 p= 65536 b= 49152 ch= 5000192 tc=  1.8051 tb=  3.1854 s= 0 / 150
174 w= 11 d= 12291 c= 49960 l= 2147483647 p= 49152 b= 46080 ch= 5138432 tc=  0.6754 tb=  2.0737 s= 0 / 150
175 w= 12 d= 19474 c= 80101 l= 2147483647 p= 98304 b= 86016 ch= 14464000 tc=  1.6594 tb=  5.9291 s= 0 / 150
176 w= 10 d= 11508 c= 46356 l= 2147483647 p= 49152 b= 38912 ch= 3660800 tc=  1.2388 tb=  2.2389 s= 0 / 150
177 w= 11 d= 12802 c= 51911 l= 2147483647 p= 49152 b= 47104 ch= 5310464 tc=  0.6953 tb=  2.2575 s= 0 / 150
178 w= 11 d= 19424 c= 79296 l= 2147483647 p= 98304 b= 79872 ch= 10457088 tc=  1.5763 tb=  5.1898 s= 0 / 150
179 w= 12 d= 19133 c= 78463 l= 2147483647 p= 98304 b= 88064 ch= 14136320 tc=  1.7321 tb=  5.6951 s= 0 / 150
180 w= 11 d= 12850 c= 52185 l= 2147483647 p= 65536 b= 47104 ch= 5565440 tc=  0.7954 tb=  2.5099 s= 0 / 150
181 w= 12 d= 19052 c= 78044 l= 2147483647 p= 98304 b= 89088 ch= 13877248 tc=  1.7541 tb=  5.8578 s= 0 / 150
182 w= 12 d= 28250 c= 116442 l= 2147483647 p= 163840 b= 152576 ch= 27368448 tc=  4.1374 tb= 14.6337 s= 0 / 150
183 w= 11 d= 13172 c= 53845 l= 2147483647 p= 49152 b= 46080 ch= 5701632 tc=  0.8114 tb=  2.5899 s= 0 / 150
184 w= 13 d= 28973 c= 119744 l= 2147483647 p= 180224 b= 166912 ch= 34428928 tc=  4.3495 tb= 17.2047 s= 0 / 150
185 w= 12 d= 21451 c= 89314 l= 2147483647 p= 98304 b= 83968 ch= 12834816 tc=  1.8622 tb=  6.0347 s= 0 / 150
186 w= 12 d= 27485 c= 113484 l= 2147483647 p= 163840 b= 151552 ch= 27318272 tc=  4.0473 tb= 14.8595 s= 0 / 150
187 w= 12 d= 19642 c= 81136 l= 2147483647 p= 98304 b= 90112 ch= 15078400 tc=  1.8433 tb=  6.0854 s= 0 / 150
188 w= 13 d= 29075 c= 120280 l= 2147483647 p= 180224 b= 161792 ch= 34395136 tc=  4.4782 tb= 17.2567 s= 0 / 150
189 w= 12 d= 19534 c= 80403 l= 2147483647 p= 98304 b= 92160 ch= 14861312 tc=  1.8262 tb=  6.0735 s= 0 / 150
