dj= 24871 ctr= 102366 buck= 123904 cho= 20856832 cnt=  2.92 bld= 14.23
dj= 28667 ctr= 118640 buck= 166912 cho= 35307520 cnt=  4.33 bld= 22.51
dj= 27490 ctr= 113352 buck= 149504 cho= 26934272 cnt=  4.05 bld= 20.26
dj= 25814 ctr= 106088 buck= 125952 cho= 20433920 cnt=  3.03 bld= 13.50
dj= 20163 ctr= 82748 buck= 90112 cho= 13845504 cnt=  1.75 bld=  8.48
dj= 16377 ctr= 66308 buck= 64512 cho= 7584768 cnt=  1.07 bld=  4.95
dj= 15184 ctr= 63046 buck= 49152 cho= 6456320 cnt=  0.81 bld=  3.85
dj= 12802 ctr= 51911 buck= 47104 cho= 5310464 cnt=  0.69 bld=  3.29
dj= 27504 ctr= 113434 buck= 147456 cho= 26887168 cnt=  3.77 bld= 19.30
dj= 13790 ctr= 56729 buck= 54272 cho= 7758848 cnt=  0.84 bld=  4.05
dj= 12850 ctr= 52185 buck= 47104 cho= 5565440 cnt=  0.80 bld=  3.78
dj= 13172 ctr= 53845 buck= 46080 cho= 5701632 cnt=  0.75 bld=  3.58
dj= 18691 ctr= 76396 buck= 77824 cho= 10377216 cnt=  1.47 bld=  6.66
dj= 20124 ctr= 83096 buck= 103424 cho= 19425280 cnt=  2.18 bld= 10.67
dj= 29504 ctr= 121612 buck= 151552 cho= 26469376 cnt=  4.12 bld= 20.06
dj= 11058 ctr= 44641 buck= 37888 cho= 3653632 cnt=  1.14 bld=  3.66
dj= 10255 ctr= 42775 buck= 28672 cho= 3609600 cnt=  0.41 bld=  2.08
dj= 12198 ctr= 49110 buck= 38912 cho= 3672064 cnt=  1.27 bld=  4.07
dj= 8463 ctr= 34386 buck= 26624 cho= 2748416 cnt=  0.32 bld=  1.53
dj= 43139 ctr= 179036 buck= 114688 cho= 17143808 cnt=  3.25 bld= 14.62
dj= 12198 ctr= 49110 buck= 38912 cho= 3672064 cnt=  1.23 bld=  4.05
dj= 13412 ctr= 54749 buck= 53248 cho= 7240704 cnt=  0.79 bld=  3.94
dj= 12198 ctr= 49110 buck= 38912 cho= 3672064 cnt=  1.24 bld=  3.85
dj= 13412 ctr= 54749 buck= 53248 cho= 7288832 cnt=  0.84 bld=  4.04
dj= 11186 ctr= 45182 buck= 37888 cho= 3645440 cnt=  1.20 bld=  3.74
dj= 43139 ctr= 179036 buck= 138240 cho= 25029632 cnt=  3.88 bld= 18.29
dj= 13463 ctr= 55044 buck= 54272 cho= 7494656 cnt=  0.85 bld=  4.19
dj= 11508 ctr= 46356 buck= 38912 cho= 3660800 cnt=  1.33 bld=  4.08
dj= 20031 ctr= 83439 buck= 91136 cho= 17974272 cnt=  1.90 bld=  9.76
dj= 12198 ctr= 49110 buck= 38912 cho= 3672064 cnt=  1.25 bld=  3.86
dj= 11186 ctr= 45172 buck= 37888 cho= 3612672 cnt=  1.17 bld=  3.75
dj= 11446 ctr= 46042 buck= 37888 cho= 3648512 cnt=  1.28 bld=  4.19
dj= 34078 ctr= 141015 buck= 176128 cho= 38968320 cnt=  4.75 bld= 24.39
dj= 17614 ctr= 71916 buck= 76800 cho= 10311680 cnt=  1.43 bld=  7.15
dj= 43139 ctr= 179036 buck= 283648 cho= 66957312 cnt=  9.79 bld= 53.62
dj= 27744 ctr= 114858 buck= 164864 cho= 35278848 cnt=  4.19 bld= 21.52
dj= 24317 ctr= 98608 buck= 117760 cho= 16910336 cnt=  2.70 bld= 12.94
dj= 29504 ctr= 121612 buck= 153600 cho= 27421696 cnt=  3.93 bld= 19.75
dj= 23295 ctr= 95303 buck= 103424 cho= 14915584 cnt=  2.27 bld= 10.56
dj= 26350 ctr= 109913 buck= 152576 cho= 35182592 cnt=  3.93 bld= 20.78
dj= 22870 ctr= 93601 buck= 107520 cho= 15264768 cnt=  2.57 bld= 11.45
dj= 28565 ctr= 117879 buck= 149504 cho= 27148288 cnt=  3.91 bld= 19.33
dj= 22977 ctr= 94126 buck= 109568 cho= 15477760 cnt=  2.46 bld= 11.47
dj= 28227 ctr= 116322 buck= 151552 cho= 27299840 cnt=  3.82 bld= 19.31
dj= 24750 ctr= 101203 buck= 110592 cho= 15656960 cnt=  2.59 bld= 11.95
dj= 23862 ctr= 97912 buck= 101376 cho= 15199232 cnt=  2.55 bld= 11.30
dj= 27333 ctr= 112704 buck= 150528 cho= 27267072 cnt=  3.85 bld= 19.54
dj= 44577 ctr= 184017 buck= 300032 cho= 73413632 cnt=  9.85 bld= 64.05
dj= 23907 ctr= 98137 buck= 108544 cho= 15619072 cnt=  2.39 bld= 11.02
dj= 27185 ctr= 112113 buck= 149504 cho= 27185152 cnt=  3.86 bld= 19.39
dj= 22890 ctr= 93975 buck= 109568 cho= 15492096 cnt=  2.39 bld= 11.01
dj= 46822 ctr= 194273 buck= 134144 cho= 23442432 cnt=  4.17 bld= 19.59
dj= 19424 ctr= 79296 buck= 79872 cho= 10457088 cnt=  1.54 bld=  7.34
dj= 15572 ctr= 62724 buck= 54272 cho= 5438464 cnt=  1.96 bld=  6.05
dj= 12198 ctr= 49110 buck= 38912 cho= 3672064 cnt=  1.33 bld=  4.04
dj= 12198 ctr= 49110 buck= 38912 cho= 3672064 cnt=  1.22 bld=  3.87
dj= 11639 ctr= 46911 buck= 37888 cho= 3619840 cnt=  1.17 bld=  3.73
dj= 12198 ctr= 49110 buck= 38912 cho= 3672064 cnt=  1.30 bld=  4.06
dj= 36223 ctr= 149677 buck= 193536 cho= 35758080 cnt=  5.92 bld= 29.54
dj= 10796 ctr= 43562 buck= 35840 cho= 3528704 cnt=  1.08 bld=  3.59
dj= 19424 ctr= 79296 buck= 79872 cho= 10457088 cnt=  1.51 bld=  7.17
dj= 11001 ctr= 44117 buck= 44032 cho= 4569088 cnt=  1.43 bld=  4.68
dj= 11278 ctr= 45380 buck= 37888 cho= 3620864 cnt=  1.20 bld=  3.86
dj= 18691 ctr= 76396 buck= 77824 cho= 10377216 cnt=  1.45 bld=  6.69
dj= 49407 ctr= 205919 buck= 135168 cho= 21489664 cnt=  4.42 bld= 19.34
dj= 11331 ctr= 45650 buck= 36864 cho= 3596288 cnt=  1.18 bld=  3.70
dj= 18439 ctr= 75252 buck= 78848 cho= 10421248 cnt=  1.43 bld=  6.87
dj= 12198 ctr= 49110 buck= 38912 cho= 3672064 cnt=  1.26 bld=  3.94
dj= 12198 ctr= 49110 buck= 38912 cho= 3672064 cnt=  1.27 bld=  4.05
dj= 18439 ctr= 75252 buck= 77824 cho= 10401792 cnt=  1.48 bld=  7.02
dj= 18439 ctr= 75252 buck= 78848 cho= 10421248 cnt=  1.57 bld=  7.33
dj= 52250 ctr= 217086 buck= 158720 cho= 27407360 cnt=  5.19 bld= 23.28
dj= 18084 ctr= 74043 buck= 72704 cho= 10044416 cnt=  1.29 bld=  6.21
dj= 23154 ctr= 93840 buck= 115712 cho= 16817152 cnt=  2.65 bld= 12.94
dj= 17731 ctr= 72476 buck= 76800 cho= 10264576 cnt=  1.43 bld=  6.48
dj= 18325 ctr= 74656 buck= 77824 cho= 10302464 cnt=  1.39 bld=  6.55
dj= 25679 ctr= 104751 buck= 112640 cho= 15557632 cnt=  2.67 bld= 12.46
dj= 37412 ctr= 154352 buck= 212992 cho= 39633920 cnt=  6.36 bld= 30.88
dj= 17036 ctr= 69575 buck= 70656 cho= 9862144 cnt=  1.25 bld=  5.79
dj= 26001 ctr= 106411 buck= 112640 cho= 15556608 cnt=  2.75 bld= 12.79
dj= 25155 ctr= 103148 buck= 112640 cho= 15707136 cnt=  2.98 bld= 13.59
dj= 25781 ctr= 105666 buck= 160768 cho= 33892352 cnt=  4.18 bld= 21.78
dj= 24920 ctr= 102112 buck= 112640 cho= 15843328 cnt=  2.72 bld= 12.68
dj= 26044 ctr= 106650 buck= 113664 cho= 15925248 cnt=  2.90 bld= 12.78
dj= 54116 ctr= 224743 buck= 305152 cho= 80119808 cnt= 13.48 bld= 69.27
dj= 26046 ctr= 106664 buck= 112640 cho= 15846400 cnt=  2.63 bld= 12.27
dj= 26049 ctr= 106685 buck= 112640 cho= 15689728 cnt=  2.57 bld= 11.45
dj= 16439 ctr= 66184 buck= 56320 cho= 5514240 cnt=  2.05 bld=  6.34
dj= 12198 ctr= 49110 buck= 38912 cho= 3672064 cnt=  1.21 bld=  3.92
dj= 29504 ctr= 121612 buck= 153600 cho= 27421696 cnt=  3.91 bld= 19.23
dj= 63537 ctr= 262601 buck= 546816 cho= 147500032 cnt= 22.14 bld= 174.83
dj= 45794 ctr= 188474 buck= 282624 cho= 56881152 cnt=  9.24 bld= 50.96
dj= 55902 ctr= 232386 buck= 396288 cho= 98205696 cnt= 15.79 bld= 107.66
dj= 67837 ctr= 280177 buck= 570368 cho= 154545152 cnt= 26.17 bld= 219.08
dj= 71162 ctr= 295402 buck= 551936 cho= 144893952 cnt= 25.99 bld= 201.55
dj= 50727 ctr= 209918 buck= 303104 cho= 60434432 cnt= 11.36 bld= 58.95
dj= 49447 ctr= 204956 buck= 302080 cho= 60510208 cnt= 11.04 bld= 57.64
dj= 49094 ctr= 203389 buck= 303104 cho= 60404736 cnt= 10.86 bld= 56.33
dj= 50181 ctr= 207077 buck= 307200 cho= 60751872 cnt= 10.39 bld= 54.24
dj= 36952 ctr= 153104 buck= 196608 cho= 38996992 cnt=  5.71 bld= 27.67
dj= 36397 ctr= 150609 buck= 204800 cho= 39682048 cnt=  5.61 bld= 28.14
dj= 22662 ctr= 92773 buck= 101376 cho= 14725120 cnt=  1.89 bld=  8.86
dj= 16772 ctr= 68582 buck= 73728 cho= 10093568 cnt=  1.28 bld=  6.19
dj= 16772 ctr= 68582 buck= 72704 cho= 10042368 cnt=  1.33 bld=  6.33
dj= 18056 ctr= 73720 buck= 76800 cho= 10280960 cnt=  1.46 bld=  6.82
dj= 27604 ctr= 113953 buck= 142336 cho= 26663936 cnt=  3.70 bld= 18.08
