11 w= 11 d= 11505 c= 46650 l= 2147483647 p= 57525 b= 44032 ch= 4999168 tc=  0.6952 tb=  1.9142 dp= 0 cp= 0 mlc= 524288 mld= 524288 mn= 20480 ex= 1531904 xn= 256 wv= 20495 s= 0 / 150
12 w= 11 d= 11425 c= 46339 l= 2147483647 p= 57125 b= 44032 ch= 5056512 tc=  0.6195 tb=  1.9462 dp= 0 cp= 0 mlc= 524288 mld= 524288 mn= 20480 ex= 1433600 xn= 256 wv= 20525 s= 0 / 150
13 w= 11 d= 18418 c= 75142 l= 2147483647 p= 92090 b= 76800 ch= 10328064 tc=  1.4388 tb=  4.8833 dp= 0 cp= 0 mlc= 1048576 mld= 1048576 mn= 32768 ex= 1335296 xn= 256 wv= 31430 s= 0 / 150
14 w= 10 d= 7737 c= 30902 l= 2147483647 p= 30948 b= 22528 ch= 1887232 tc=  0.5316 tb=  0.9872 dp= 0 cp= 0 mlc= 0 mld= 0 mn= 14336 ex= 1093632 xn= 256 wv= 0 s= 0 / 150
15 w= 11 d= 18748 c= 76682 l= 2147483647 p= 93740 b= 78848 ch= 10445824 tc=  1.5065 tb=  4.8581 dp= 0 cp= 0 mlc= 1048576 mld= 1048576 mn= 32768 ex= 1327104 xn= 256 wv= 30730 s= 0 / 150
16 w= 10 d= 7960 c= 32040 l= 2147483647 p= 23880 b= 22528 ch= 1970176 tc=  0.5596 tb=  1.0672 dp= 0 cp= 0 mlc= 0 mld= 0 mn= 14336 ex= 905216 xn= 256 wv= 0 s= 0 / 150
17 w= 11 d= 18084 c= 74043 l= 2147483647 p= 90420 b= 72704 ch= 10044416 tc=  1.3188 tb=  4.3442 dp= 0 cp= 0 mlc= 1048576 mld= 1048576 mn= 32768 ex= 1323008 xn= 256 wv= 29365 s= 0 / 150
18 w= 10 d= 12198 c= 49110 l= 2147483647 p= 48792 b= 38912 ch= 3672064 tc=  1.2152 tb=  2.2906 dp= 0 cp= 0 mlc= 0 mld= 0 mn= 20480 ex= 917504 xn= 256 wv= 0 s= 0 / 150
19 w= 11 d= 18408 c= 75091 l= 2147483647 p= 92040 b= 76800 ch= 10275840 tc=  1.4241 tb=  4.4314 dp= 0 cp= 0 mlc= 1048576 mld= 1048576 mn= 32768 ex= 1413120 xn= 256 wv= 31625 s= 0 / 150
20 w= 10 d= 12198 c= 49110 l= 2147483647 p= 48792 b= 38912 ch= 3672064 tc=  1.1968 tb=  2.2179 dp= 0 cp= 0 mlc= 0 mld= 0 mn= 20480 ex= 999424 xn= 256 wv= 0 s= 0 / 150
21 w= 10 d= 12198 c= 49110 l= 2147483647 p= 48792 b= 38912 ch= 3672064 tc=  1.2032 tb=  2.2062 dp= 0 cp= 0 mlc= 0 mld= 0 mn= 20480 ex= 819200 xn= 256 wv= 0 s= 0 / 150
22 w= 10 d= 8869 c= 36101 l= 2147483647 p= 26607 b= 20480 ch= 1658880 tc=  0.4997 tb=  0.9633 dp= 0 cp= 0 mlc= 0 mld= 0 mn= 16384 ex= 806912 xn= 256 wv= 0 s= 0 / 150
23 w= 11 d= 18325 c= 74656 l= 2147483647 p= 91625 b= 77824 ch= 10302464 tc=  1.3748 tb=  4.6885 dp= 0 cp= 0 mlc= 1048576 mld= 1048576 mn= 32768 ex= 1323008 xn= 256 wv= 31715 s= 0 / 150
24 w= 10 d= 7960 c= 32040 l= 2147483647 p= 31840 b= 22528 ch= 1968128 tc=  0.5395 tb=  0.9951 dp= 0 cp= 0 mlc= 0 mld= 0 mn= 14336 ex= 786432 xn= 256 wv= 0 s= 0 / 150
25 w= 11 d= 18408 c= 75091 l= 2147483647 p= 92040 b= 74752 ch= 10209280 tc=  1.4588 tb=  4.7471 dp= 0 cp= 0 mlc= 1048576 mld= 1048576 mn= 32768 ex= 1273856 xn= 256 wv= 31625 s= 0 / 150
26 w= 10 d= 7737 c= 30902 l= 2147483647 p= 30948 b= 22528 ch= 1863680 tc=  0.5157 tb=  0.8953 dp= 0 cp= 0 mlc= 0 mld= 0 mn= 14336 ex= 790528 xn= 256 wv= 0 s= 0 / 150
27 w= 11 d= 12805 c= 51932 l= 2147483647 p= 51220 b= 46080 ch= 5120000 tc=  0.6830 tb=  2.1100 dp= 0 cp= 0 mlc= 524288 mld= 524288 mn= 22528 ex= 1175552 xn= 256 wv= 23200 s= 0 / 150
28 w= 11 d= 29443 c= 120177 l= 2147483647 p= 147215 b= 136192 ch= 19406848 tc=  3.5573 tb= 12.7590 dp= 0 cp= 0 mlc= 1572864 mld= 1572864 mn= 51200 ex= 1605632 xn= 256 wv= 46615 s= 0 / 150
29 w= 11 d= 13355 c= 54089 l= 2147483647 p= 53420 b= 48128 ch= 5914624 tc=  0.7853 tb=  2.2554 dp= 0 cp= 0 mlc= 524288 mld= 524288 mn= 22528 ex= 1175552 xn= 256 wv= 24610 s= 0 / 150
30 w= 12 d= 28634 c= 118226 l= 2147483647 p= 171804 b= 153600 ch= 27404288 tc=  4.0689 tb= 15.0420 dp= 0 cp= 0 mlc= 1572864 mld= 1572864 mn= 49152 ex= 1503232 xn= 256 wv= 53688 s= 0 / 150
31 w= 11 d= 13477 c= 54578 l= 2147483647 p= 53908 b= 48128 ch= 5488640 tc=  0.6834 tb=  2.1860 dp= 0 cp= 0 mlc= 524288 mld= 524288 mn= 22528 ex= 1150976 xn= 256 wv= 25035 s= 0 / 150
32 w= 11 d= 26001 c= 106411 l= 2147483647 p= 130005 b= 112640 ch= 15556608 tc=  2.8632 tb=  9.6119 dp= 0 cp= 0 mlc= 1048576 mld= 1048576 mn= 45056 ex= 1548288 xn= 256 wv= 43125 s= 0 / 150
33 w= 11 d= 13450 c= 54408 l= 2147483647 p= 53800 b= 48128 ch= 5475328 tc=  0.6955 tb=  2.2102 dp= 0 cp= 0 mlc= 524288 mld= 524288 mn= 22528 ex= 1155072 xn= 256 wv= 25325 s= 0 / 150
34 w= 11 d= 13119 c= 53181 l= 2147483647 p= 52476 b= 49152 ch= 5700608 tc=  0.7834 tb=  2.4818 dp= 0 cp= 0 mlc= 524288 mld= 524288 mn= 22528 ex= 1048576 xn= 256 wv= 24450 s= 0 / 150
35 w= 12 d= 29504 c= 121612 l= 2147483647 p= 177024 b= 150528 ch= 26084352 tc=  3.8796 tb= 14.1036 dp= 0 cp= 0 mlc= 1572864 mld= 1572864 mn= 51200 ex= 1646592 xn= 256 wv= 57504 s= 0 / 150
36 w= 11 d= 26049 c= 106685 l= 2147483647 p= 130245 b= 113664 ch= 15748096 tc=  2.9894 tb=  9.6939 dp= 0 cp= 0 mlc= 1048576 mld= 1048576 mn= 45056 ex= 1536000 xn= 256 wv= 43145 s= 0 / 150
37 w= 11 d= 13455 c= 54906 l= 2147483647 p= 53820 b= 48128 ch= 5896192 tc=  0.7913 tb=  2.4631 dp= 0 cp= 0 mlc= 524288 mld= 524288 mn= 22528 ex= 1064960 xn= 256 wv= 24590 s= 0 / 150
38 w= 11 d= 20098 c= 81804 l= 2147483647 p= 120588 b= 99328 ch= 13825024 tc=  1.9145 tb=  6.6023 dp= 0 cp= 0 mlc= 1048576 mld= 1048576 mn= 34816 ex= 1216512 xn= 256 wv= 36365 s= 0 / 150
39 w= 11 d= 24787 c= 101798 l= 2147483647 p= 123935 b= 104448 ch= 15046656 tc=  2.5616 tb=  8.4850 dp= 0 cp= 0 mlc= 1048576 mld= 1048576 mn= 43008 ex= 1507328 xn= 256 wv= 40840 s= 0 / 150
40 w= 11 d= 20099 c= 81826 l= 2147483647 p= 100495 b= 91136 ch= 11294720 tc=  1.7167 tb=  5.5427 dp= 0 cp= 0 mlc= 1048576 mld= 1048576 mn= 34816 ex= 1388544 xn= 256 wv= 36300 s= 0 / 150
41 w= 11 d= 23570 c= 96771 l= 2147483647 p= 117850 b= 105472 ch= 15430656 tc=  2.5291 tb=  8.3598 dp= 0 cp= 0 mlc= 1048576 mld= 1048576 mn= 40960 ex= 1421312 xn= 256 wv= 38245 s= 0 / 150
42 w= 11 d= 20272 c= 82614 l= 2147483647 p= 101360 b= 92160 ch= 11797504 tc=  1.7782 tb=  5.7076 dp= 0 cp= 0 mlc= 1048576 mld= 1048576 mn= 34816 ex= 1413120 xn= 256 wv= 35935 s= 0 / 150
43 w= 10 d= 13071 c= 52478 l= 2147483647 p= 52284 b= 43008 ch= 3851264 tc=  1.6187 tb=  2.5099 dp= 0 cp= 0 mlc= 0 mld= 0 mn= 22528 ex= 1228800 xn= 256 wv= 0 s= 22 / 150
44 w= 11 d= 23198 c= 95026 l= 2147483647 p= 115990 b= 108544 ch= 15460352 tc=  2.5159 tb=  8.1361 dp= 0 cp= 0 mlc= 1048576 mld= 1048576 mn= 40960 ex= 1200128 xn= 256 wv= 38130 s= 0 / 150
45 w= 11 d= 19424 c= 79296 l= 2147483647 p= 97120 b= 79872 ch= 10457088 tc=  1.5387 tb=  5.0840 dp= 0 cp= 0 mlc= 1048576 mld= 1048576 mn= 32768 ex= 1576960 xn= 256 wv= 33170 s= 0 / 150
46 w= 11 d= 23187 c= 94965 l= 2147483647 p= 115935 b= 107520 ch= 15262720 tc=  2.5216 tb=  8.3415 dp= 0 cp= 0 mlc= 1048576 mld= 1048576 mn= 40960 ex= 1208320 xn= 256 wv= 38070 s= 0 / 150
47 w= 11 d= 14532 c= 59985 l= 2147483647 p= 58128 b= 43008 ch= 4810752 tc=  0.6914 tb=  2.0265 dp= 0 cp= 0 mlc= 524288 mld= 524288 mn= 26624 ex= 1507328 xn= 256 wv= 23735 s= 0 / 150
48 w= 11 d= 13172 c= 53845 l= 2147483647 p= 52688 b= 47104 ch= 5703680 tc=  0.7705 tb=  2.1539 dp= 0 cp= 0 mlc= 524288 mld= 524288 mn= 22528 ex= 1523712 xn= 256 wv= 23315 s= 0 / 150
49 w= 11 d= 12850 c= 52185 l= 2147483647 p= 51400 b= 47104 ch= 5507072 tc=  0.7032 tb=  2.1553 dp= 0 cp= 0 mlc= 524288 mld= 524288 mn= 22528 ex= 1470464 xn= 256 wv= 23225 s= 0 / 150
50 w= 11 d= 12802 c= 51911 l= 2147483647 p= 51208 b= 46080 ch= 5248000 tc=  0.6874 tb=  2.0925 dp= 0 cp= 0 mlc= 524288 mld= 524288 mn= 22528 ex= 1585152 xn= 256 wv= 23205 s= 0 / 150
51 w= 12 d= 29504 c= 121612 l= 2147483647 p= 177024 b= 153600 ch= 27421696 tc=  4.3521 tb= 15.6352 dp= 0 cp= 0 mlc= 1572864 mld= 1572864 mn= 51200 ex= 1417216 xn= 256 wv= 57504 s= 0 / 150
52 w= 12 d= 23830 c= 97612 l= 2147483647 p= 142980 b= 115712 ch= 19343360 tc=  2.6439 tb=  9.2730 dp= 0 cp= 0 mlc= 1048576 mld= 1048576 mn= 40960 ex= 1830912 xn= 256 wv= 47634 s= 0 / 150
53 w= 11 d= 26001 c= 106411 l= 2147483647 p= 130005 b= 112640 ch= 15556608 tc=  2.7097 tb=  9.4029 dp= 0 cp= 0 mlc= 1048576 mld= 1048576 mn= 45056 ex= 1347584 xn= 256 wv= 43125 s= 0 / 150
54 w= 12 d= 20163 c= 82748 l= 2147483647 p= 100815 b= 91136 ch= 13860864 tc=  1.7945 tb=  6.2300 dp= 0 cp= 0 mlc= 1048576 mld= 1048576 mn= 34816 ex= 1679360 xn= 256 wv= 40848 s= 0 / 150
55 w= 12 d= 29504 c= 121612 l= 2147483647 p= 177024 b= 153600 ch= 27421696 tc=  4.1150 tb= 15.9577 dp= 0 cp= 0 mlc= 1572864 mld= 1572864 mn= 51200 ex= 1404928 xn= 256 wv= 57504 s= 0 / 150
56 w= 12 d= 20161 c= 82732 l= 2147483647 p= 100805 b= 92160 ch= 14108672 tc=  1.8264 tb=  6.4097 dp= 0 cp= 0 mlc= 1048576 mld= 1048576 mn= 34816 ex= 1892352 xn= 256 wv= 40848 s= 0 / 150
57 w= 12 d= 15180 c= 63014 l= 2147483647 p= 60720 b= 50176 ch= 6729728 tc=  0.8431 tb=  2.7524 dp= 0 cp= 0 mlc= 524288 mld= 524288 mn= 26624 ex= 1630208 xn= 256 wv= 29382 s= 0 / 150
58 w= 12 d= 29504 c= 121612 l= 2147483647 p= 177024 b= 153600 ch= 27421696 tc=  4.1928 tb= 15.3770 dp= 0 cp= 0 mlc= 1572864 mld= 1572864 mn= 51200 ex= 1282048 xn= 256 wv= 57504 s= 0 / 150
59 w= 11 d= 6144 c= 25549 l= 2147483647 p= 18432 b= 13312 ch= 1329152 tc=  0.1319 tb=  0.4035 dp= 0 cp= 0 mlc= 524288 mld= 524288 mn= 12288 ex= 1236992 xn= 256 wv= 11300 s= 0 / 150
60 w= 11 d= 11021 c= 44520 l= 2147483647 p= 44084 b= 36864 ch= 4188160 tc=  0.4437 tb=  1.3742 dp= 0 cp= 0 mlc= 524288 mld= 524288 mn= 20480 ex= 1376256 xn= 256 wv= 20485 s= 0 / 150
61 w= 12 d= 28634 c= 118226 l= 2147483647 p= 171804 b= 153600 ch= 27404288 tc=  4.2002 tb= 16.0168 dp= 0 cp= 0 mlc= 1572864 mld= 1572864 mn= 49152 ex= 1204224 xn= 256 wv= 53688 s= 0 / 150
62 w= 12 d= 12906 c= 52420 l= 2147483647 p= 64530 b= 49152 ch= 6435840 tc=  0.7392 tb=  2.3967 dp= 0 cp= 0 mlc= 524288 mld= 524288 mn= 22528 ex= 1650688 xn= 256 wv= 28002 s= 0 / 150
63 w= 13 d= 11623 c= 48286 l= 2147483647 p= 58115 b= 45056 ch= 6615040 tc=  0.6195 tb=  2.0416 dp= 0 cp= 0 mlc= 524288 mld= 524288 mn= 20480 ex= 1994752 xn= 256 wv= 25236 s= 0 / 150
64 w= 12 d= 29504 c= 121612 l= 2147483647 p= 177024 b= 153600 ch= 27421696 tc=  4.1565 tb= 15.5563 dp= 0 cp= 0 mlc= 1572864 mld= 1572864 mn= 51200 ex= 1417216 xn= 256 wv= 57504 s= 0 / 150
65 w= 13 d= 10695 c= 43882 l= 2147483647 p= 53475 b= 46080 ch= 7016448 tc=  0.6034 tb=  2.0537 dp= 0 cp= 0 mlc= 524288 mld= 524288 mn= 18432 ex= 1798144 xn= 256 wv= 24216 s= 0 / 150
66 w= 12 d= 6358 c= 25607 l= 2147483647 p= 25432 b= 23552 ch= 2660352 tc=  0.2476 tb=  0.8107 dp= 0 cp= 0 mlc= 524288 mld= 524288 mn= 12288 ex= 1527808 xn= 256 wv= 16062 s= 0 / 150
67 w= 12 d= 28578 c= 117945 l= 2147483647 p= 171468 b= 152576 ch= 27376640 tc=  4.1003 tb= 15.2852 dp= 0 cp= 0 mlc= 1572864 mld= 1572864 mn= 49152 ex= 1359872 xn= 256 wv= 54018 s= 0 / 150
68 w= 12 d= 6398 c= 25836 l= 2147483647 p= 25592 b= 23552 ch= 2781184 tc=  0.2437 tb=  0.8313 dp= 0 cp= 0 mlc= 524288 mld= 524288 mn= 12288 ex= 1495040 xn= 256 wv= 15888 s= 0 / 150
69 w= 11 d= 25002 c= 102136 l= 2147483647 p= 125010 b= 113664 ch= 15560704 tc=  2.4931 tb=  8.3502 dp= 0 cp= 0 mlc= 1048576 mld= 1048576 mn= 43008 ex= 2158592 xn= 256 wv= 40590 s= 0 / 150
70 w= 12 d= 6657 c= 27207 l= 2147483647 p= 26628 b= 23552 ch= 2953216 tc=  0.2837 tb=  0.9831 dp= 0 cp= 0 mlc= 524288 mld= 524288 mn= 12288 ex= 1388544 xn= 256 wv= 15960 s= 0 / 150
71 w= 12 d= 10313 c= 42532 l= 2147483647 p= 51565 b= 41984 ch= 5866496 tc=  0.6433 tb=  2.4161 dp= 0 cp= 0 mlc= 524288 mld= 524288 mn= 18432 ex= 1388544 xn= 256 wv= 21420 s= 0 / 150
72 w= 12 d= 28338 c= 116892 l= 2147483647 p= 170028 b= 152576 ch= 27393024 tc=  3.9442 tb= 15.2527 dp= 0 cp= 0 mlc= 1572864 mld= 1572864 mn= 49152 ex= 1511424 xn= 256 wv= 53940 s= 0 / 150
73 w= 12 d= 28039 c= 115913 l= 2147483647 p= 168234 b= 140288 ch= 26184704 tc=  3.6316 tb= 13.2520 dp= 0 cp= 0 mlc= 1572864 mld= 1572864 mn= 49152 ex= 2228224 xn= 256 wv= 54108 s= 0 / 150
74 w= 12 d= 16578 c= 67921 l= 2147483647 p= 99468 b= 89088 ch= 14787584 tc=  1.8543 tb=  6.7334 dp= 0 cp= 0 mlc= 1048576 mld= 1048576 mn= 28672 ex= 1650688 xn= 256 wv= 33774 s= 0 / 150
75 w= 12 d= 15276 c= 62717 l= 2147483647 p= 76380 b= 73728 ch= 11742208 tc=  1.5267 tb=  5.6989 dp= 0 cp= 0 mlc= 1048576 mld= 1048576 mn= 26624 ex= 1605632 xn= 256 wv= 30948 s= 0 / 150
76 w= 12 d= 29504 c= 121612 l= 2147483647 p= 177024 b= 153600 ch= 27421696 tc=  4.0728 tb= 15.7134 dp= 0 cp= 0 mlc= 1572864 mld= 1572864 mn= 51200 ex= 1519616 xn= 256 wv= 57504 s= 0 / 150
77 w= 12 d= 27604 c= 113953 l= 2147483647 p= 165624 b= 146432 ch= 26842112 tc=  3.7770 tb= 14.2961 dp= 0 cp= 0 mlc= 1572864 mld= 1572864 mn= 47104 ex= 2220032 xn= 256 wv= 53868 s= 0 / 150
78 w= 11 d= 13172 c= 53845 l= 2147483647 p= 52688 b= 46080 ch= 5701632 tc=  0.7954 tb=  2.5699 dp= 0 cp= 0 mlc= 524288 mld= 524288 mn= 22528 ex= 1298432 xn= 256 wv= 23315 s= 0 / 150
79 w= 10 d= 16439 c= 66184 l= 2147483647 p= 65756 b= 56320 ch= 5514240 tc=  2.0823 tb=  3.7847 dp= 0 cp= 0 mlc= 0 mld= 0 mn= 28672 ex= 1277952 xn= 256 wv= 0 s= 0 / 150
80 w= 10 d= 12198 c= 49110 l= 2147483647 p= 48792 b= 38912 ch= 3672064 tc=  1.2636 tb=  2.3261 dp= 0 cp= 0 mlc= 0 mld= 0 mn= 20480 ex= 921600 xn= 256 wv= 0 s= 0 / 150
81 w= 10 d= 11639 c= 46911 l= 2147483647 p= 46556 b= 37888 ch= 3619840 tc=  1.1552 tb=  2.1422 dp= 0 cp= 0 mlc= 0 mld= 0 mn= 20480 ex= 831488 xn= 256 wv= 0 s= 0 / 150
82 w= 10 d= 12198 c= 49110 l= 2147483647 p= 48792 b= 38912 ch= 3672064 tc=  1.2590 tb=  2.3335 dp= 0 cp= 0 mlc= 0 mld= 0 mn= 20480 ex= 1200128 xn= 256 wv= 0 s= 0 / 150
83 w= 12 d= 27504 c= 113434 l= 2147483647 p= 165024 b= 148480 ch= 26951680 tc=  3.8766 tb= 14.2909 dp= 0 cp= 0 mlc= 1572864 mld= 1572864 mn= 47104 ex= 2244608 xn= 256 wv= 53736 s= 0 / 150
84 w= 10 d= 11446 c= 46042 l= 2147483647 p= 45784 b= 37888 ch= 3648512 tc=  1.3459 tb=  2.2615 dp= 0 cp= 0 mlc= 0 mld= 0 mn= 20480 ex= 1032192 xn= 256 wv= 0 s= 0 / 150
85 w= 11 d= 19424 c= 79296 l= 2147483647 p= 97120 b= 79872 ch= 10457088 tc=  1.5547 tb=  5.2859 dp= 0 cp= 0 mlc= 1048576 mld= 1048576 mn= 32768 ex= 1527808 xn= 256 wv= 33170 s= 0 / 150
86 w= 11 d= 17614 c= 71916 l= 2147483647 p= 88070 b= 76800 ch= 10311680 tc=  1.5074 tb=  4.8656 dp= 0 cp= 0 mlc= 1048576 mld= 1048576 mn= 30720 ex= 1409024 xn= 256 wv= 29470 s= 0 / 150
87 w= 11 d= 17102 c= 70172 l= 2147483647 p= 85510 b= 65536 ch= 8333312 tc=  1.3296 tb=  3.8723 dp= 0 cp= 0 mlc= 1048576 mld= 1048576 mn= 30720 ex= 1597440 xn= 256 wv= 29810 s= 0 / 150
88 w= 12 d= 27490 c= 113352 l= 2147483647 p= 164940 b= 149504 ch= 26934272 tc=  4.0092 tb= 14.5215 dp= 0 cp= 0 mlc= 1572864 mld= 1572864 mn= 47104 ex= 2301952 xn= 256 wv= 53676 s= 0 / 150
89 w= 11 d= 20574 c= 83784 l= 2147483647 p= 102870 b= 91136 ch= 13895680 tc=  1.9220 tb=  6.2593 dp= 0 cp= 0 mlc= 1048576 mld= 1048576 mn= 34816 ex= 1433600 xn= 256 wv= 34405 s= 0 / 150
90 w= 12 d= 23993 c= 98968 l= 2147483647 p= 143958 b= 132096 ch= 24217600 tc=  3.1045 tb= 11.4590 dp= 0 cp= 0 mlc= 1048576 mld= 1048576 mn= 40960 ex= 1740800 xn= 256 wv= 46656 s= 0 / 150
91 w= 11 d= 19158 c= 78398 l= 2147483647 p= 95790 b= 84992 ch= 11907072 tc=  1.6666 tb=  5.7197 dp= 0 cp= 0 mlc= 1048576 mld= 1048576 mn= 34816 ex= 1155072 xn= 256 wv= 29885 s= 0 / 150
92 w= 12 d= 27504 c= 113434 l= 2147483647 p= 165024 b= 147456 ch= 26887168 tc=  4.0964 tb= 15.1634 dp= 0 cp= 0 mlc= 1572864 mld= 1572864 mn= 47104 ex= 2129920 xn= 256 wv= 53736 s= 0 / 150
93 w= 12 d= 19130 c= 79756 l= 2147483647 p= 95650 b= 73728 ch= 11290624 tc=  1.5386 tb=  4.7837 dp= 0 cp= 0 mlc= 1048576 mld= 1048576 mn= 32768 ex= 1740800 xn= 256 wv= 36036 s= 0 / 150
94 w= 11 d= 19988 c= 81524 l= 2147483647 p= 119928 b= 95232 ch= 13344768 tc=  1.9400 tb=  6.5768 dp= 0 cp= 0 mlc= 1048576 mld= 1048576 mn= 34816 ex= 1318912 xn= 256 wv= 33645 s= 0 / 150
95 w= 12 d= 17494 c= 72340 l= 2147483647 p= 87470 b= 79872 ch= 13118464 tc=  1.5067 tb=  5.0377 dp= 0 cp= 0 mlc= 1048576 mld= 1048576 mn= 30720 ex= 1585152 xn= 256 wv= 35178 s= 0 / 150
96 w= 11 d= 19004 c= 77525 l= 2147483647 p= 114024 b= 99328 ch= 13569024 tc=  2.1101 tb=  7.1253 dp= 0 cp= 0 mlc= 1048576 mld= 1048576 mn= 32768 ex= 1376256 xn= 256 wv= 31435 s= 0 / 150
97 w= 12 d= 16496 c= 67931 l= 2147483647 p= 98976 b= 79872 ch= 12798976 tc=  1.5068 tb=  5.2126 dp= 0 cp= 0 mlc= 1048576 mld= 1048576 mn= 28672 ex= 1601536 xn= 256 wv= 32718 s= 0 / 150
98 w= 12 d= 29504 c= 121612 l= 2147483647 p= 177024 b= 153600 ch= 27421696 tc=  4.1420 tb= 15.7228 dp= 0 cp= 0 mlc= 1572864 mld= 1572864 mn= 51200 ex= 2129920 xn= 256 wv= 57504 s= 0 / 150
99 w= 11 d= 19544 c= 80018 l= 2147483647 p= 97720 b= 92160 ch= 12776448 tc=  1.9859 tb=  6.8529 dp= 0 cp= 0 mlc= 1048576 mld= 1048576 mn= 34816 ex= 1384448 xn= 256 wv= 31235 s= 0 / 150
100 w= 12 d= 16272 c= 66868 l= 2147483647 p= 97632 b= 78848 ch= 12486656 tc=  1.5207 tb=  5.3036 dp= 0 cp= 0 mlc= 1048576 mld= 1048576 mn= 28672 ex= 1613824 xn= 256 wv= 32760 s= 0 / 150
101 w= 11 d= 22181 c= 90727 l= 2147483647 p= 110905 b= 94208 ch= 12968960 tc=  1.9742 tb=  6.3704 dp= 0 cp= 0 mlc= 1048576 mld= 1048576 mn= 38912 ex= 1392640 xn= 256 wv= 37595 s= 0 / 150
102 w= 12 d= 17032 c= 69908 l= 2147483647 p= 85160 b= 77824 ch= 12428288 tc=  1.5387 tb=  5.2472 dp= 0 cp= 0 mlc= 1048576 mld= 1048576 mn= 30720 ex= 1675264 xn= 256 wv= 35352 s= 0 / 150
103 w= 11 d= 22572 c= 92157 l= 2147483647 p= 112860 b= 103424 ch= 13568000 tc=  2.0945 tb=  6.8049 dp= 0 cp= 0 mlc= 1048576 mld= 1048576 mn= 38912 ex= 1519616 xn= 256 wv= 39210 s= 0 / 150
104 w= 12 d= 12903 c= 53702 l= 2147483647 p= 51612 b= 41984 ch= 5688320 tc=  0.7012 tb=  2.2069 dp= 0 cp= 0 mlc= 524288 mld= 524288 mn= 22528 ex= 1388544 xn= 256 wv= 25908 s= 0 / 150
105 w= 11 d= 5903 c= 24271 l= 2147483647 p= 17709 b= 13312 ch= 1201152 tc=  0.1245 tb=  0.3320 dp= 0 cp= 0 mlc= 524288 mld= 524288 mn= 10240 ex= 937984 xn= 256 wv= 11250 s= 0 / 150
106 w= 11 d= 5010 c= 20120 l= 2147483647 p= 20040 b= 15360 ch= 1391616 tc=  0.1159 tb=  0.3757 dp= 0 cp= 0 mlc= 524288 mld= 524288 mn= 10240 ex= 909312 xn= 256 wv= 11020 s= 0 / 150
107 w= 11 d= 22123 c= 90422 l= 2147483647 p= 110615 b= 98304 ch= 13415424 tc=  2.0993 tb=  6.6384 dp= 0 cp= 0 mlc= 1048576 mld= 1048576 mn= 38912 ex= 1343488 xn= 256 wv= 37500 s= 0 / 150
