45 d= 23858 c= 98311 b= 117760 ch= 20215808 tc=  2.87 tb= 10.35
46 d= 18514 c= 75634 b= 78848 ch= 10438656 tc=  1.57 tb=  5.74
47 d= 19424 c= 79296 b= 79872 ch= 10457088 tc=  1.61 tb=  5.84
48 d= 45330 c= 188020 b= 136192 ch= 21431296 tc=  3.98 tb= 14.03
49 d= 13959 c= 56769 b= 54272 ch= 7022592 tc=  0.90 tb=  3.23
50 d= 12198 c= 49110 b= 38912 ch= 3672064 tc=  1.26 tb=  2.74
51 d= 59093 c= 246602 b= 308224 ch= 88556544 tc= 13.09 tb= 76.86
52 d= 46221 c= 191575 b= 205824 ch= 14659584 tc=  4.54 tb= 13.41
53 d= 12198 c= 49110 b= 38912 ch= 3672064 tc=  1.27 tb=  2.66
54 d= 11425 c= 46339 b= 44032 ch= 5053440 tc=  0.61 tb=  2.35
55 d= 28475 c= 117603 b= 149504 ch= 27148288 tc=  3.71 tb= 15.63
56 d= 12198 c= 49110 b= 38912 ch= 3672064 tc=  1.21 tb=  2.64
57 d= 32305 c= 132277 b= 158720 ch= 23319552 tc=  4.05 tb= 15.80
58 d= 41381 c= 171551 b= 1024 ch= 1024 tc=  4.11 tb=  0.14
59 d= 41381 c= 171551 b= 1024 ch= 1024 tc=  0.10 tb=  0.00
60 d= 11505 c= 46650 b= 44032 ch= 4999168 tc=  0.60 tb=  2.33
61 d= 12198 c= 49110 b= 38912 ch= 3672064 tc=  1.19 tb=  2.61
62 d= 75970 c= 318910 b= 111616 ch= 19343360 tc=  3.73 tb= 11.56
63 d= 11425 c= 46339 b= 44032 ch= 5056512 tc=  0.63 tb=  2.41
64 d= 11647 c= 46952 b= 38912 ch= 3651584 tc=  1.30 tb=  2.69
65 d= 28131 c= 116030 b= 151552 ch= 27298816 tc=  3.80 tb= 15.10
66 d= 18439 c= 75252 b= 77824 ch= 10401792 tc=  1.47 tb=  5.57
67 d= 7737 c= 30902 b= 22528 ch= 1887232 tc=  0.72 tb=  1.60
68 d= 36727 c= 151910 b= 202752 ch= 40184832 tc=  6.59 tb= 26.13
69 d= 40319 c= 167309 b= 187392 ch= 12446720 tc=  5.16 tb= 19.03
70 d= 7960 c= 32040 b= 22528 ch= 1970176 tc=  0.64 tb=  1.57
71 d= 24317 c= 98608 b= 117760 ch= 16910336 tc=  2.63 tb= 10.02
72 d= 28052 c= 115620 b= 151552 ch= 27307008 tc=  4.03 tb= 15.75
73 d= 12198 c= 49110 b= 38912 ch= 3672064 tc=  1.35 tb=  2.69
74 d= 38850 c= 160496 b= 166912 ch= 27354112 tc=  4.87 tb= 18.03
75 d= 19424 c= 79296 b= 79872 ch= 10457088 tc=  1.63 tb=  6.38
76 d= 12198 c= 49110 b= 38912 ch= 3672064 tc=  1.28 tb=  3.32
77 d= 25679 c= 104751 b= 112640 ch= 15557632 tc=  2.93 tb= 10.32
78 d= 55768 c= 232939 b= 292864 ch= 85091328 tc= 11.46 tb= 52.05
79 d= 12198 c= 49110 b= 38912 ch= 3672064 tc=  1.33 tb=  3.26
80 d= 29504 c= 121612 b= 153600 ch= 27421696 tc=  4.30 tb= 17.04
81 d= 8869 c= 36101 b= 20480 ch= 1658880 tc=  0.48 tb=  1.23
82 d= 38853 c= 160518 b= 169984 ch= 28405760 tc=  4.81 tb= 19.61
83 d= 26001 c= 106411 b= 112640 ch= 15556608 tc=  2.96 tb= 10.59
84 d= 7960 c= 32040 b= 22528 ch= 1968128 tc=  0.52 tb=  1.30
85 d= 75844 c= 317796 b= 1024 ch= 1024 tc= 10.61 tb=  0.14
86 d= 75844 c= 317796 b= 1024 ch= 1024 tc=  0.17 tb=  0.00
87 d= 24138 c= 99776 b= 80896 ch= 10256384 tc=  1.76 tb=  6.48
88 d= 7737 c= 30902 b= 22528 ch= 1863680 tc=  0.54 tb=  1.35
89 d= 29795 c= 124301 b= 164864 ch= 37015552 tc=  4.54 tb= 18.10
90 d= 25002 c= 102136 b= 113664 ch= 15560704 tc=  2.61 tb=  8.86
91 d= 12805 c= 51932 b= 46080 ch= 5120000 tc=  0.66 tb=  2.55
92 d= 26973 c= 111050 b= 131072 ch= 22407168 tc=  3.23 tb= 12.07
93 d= 13355 c= 54089 b= 48128 ch= 5914624 tc=  0.84 tb=  3.15
94 d= 28039 c= 115913 b= 140288 ch= 26184704 tc=  3.51 tb= 14.88
95 d= 13477 c= 54578 b= 48128 ch= 5488640 tc=  0.94 tb=  3.03
96 d= 28833 c= 119540 b= 169984 ch= 36923392 tc=  4.37 tb= 19.77
97 d= 24635 c= 101706 b= 121856 ch= 21153792 tc=  3.03 tb= 10.54
98 d= 13450 c= 54408 b= 48128 ch= 5475328 tc=  0.74 tb=  2.79
99 d= 27604 c= 113953 b= 146432 ch= 26842112 tc=  3.86 tb= 15.16
100 d= 13119 c= 53181 b= 49152 ch= 5700608 tc=  0.78 tb=  2.98
101 d= 13455 c= 54906 b= 48128 ch= 5896192 tc=  0.79 tb=  3.19
102 d= 28664 c= 118617 b= 168960 ch= 35905536 tc=  4.47 tb= 18.48
103 d= 24871 c= 102366 b= 123904 ch= 20856832 tc=  3.04 tb= 11.10
104 d= 20098 c= 81804 b= 99328 ch= 13825024 tc=  2.56 tb=  8.97
105 d= 39906 c= 165388 b= 690176 ch= 38695936 tc= 12.71 tb= 185.91
106 d= 27504 c= 113434 b= 148480 ch= 26951680 tc=  3.96 tb= 16.53
107 d= 25814 c= 106088 b= 125952 ch= 20433920 tc=  3.01 tb= 10.98
108 d= 20099 c= 81826 b= 91136 ch= 11294720 tc=  1.91 tb=  6.54
109 d= 28667 c= 118640 b= 166912 ch= 35307520 tc=  4.51 tb= 18.51
110 d= 16377 c= 66308 b= 64512 ch= 7584768 tc=  1.09 tb=  4.03
111 d= 27490 c= 113352 b= 149504 ch= 26934272 tc=  4.16 tb= 15.80
112 d= 20272 c= 82614 b= 92160 ch= 11797504 tc=  1.74 tb=  6.83
113 d= 12802 c= 51911 b= 47104 ch= 5310464 tc=  0.73 tb=  2.78
114 d= 20163 c= 82748 b= 90112 ch= 13845504 tc=  1.87 tb=  7.12
115 d= 13071 c= 52478 b= 47104 ch= 4684800 tc=  1.51 tb=  3.38
116 d= 12850 c= 52185 b= 47104 ch= 5565440 tc=  0.77 tb=  3.03
117 d= 15184 c= 63046 b= 49152 ch= 6456320 tc=  0.79 tb=  3.07
118 d= 27504 c= 113434 b= 147456 ch= 26887168 tc=  3.94 tb= 16.59
119 d= 19424 c= 79296 b= 79872 ch= 10457088 tc=  1.67 tb=  6.22
120 d= 13172 c= 53845 b= 46080 ch= 5701632 tc=  0.82 tb=  2.99
121 d= 13790 c= 56729 b= 54272 ch= 7758848 tc=  0.85 tb=  3.20
122 d= 74892 c= 313452 b= 457728 ch= 157816832 tc= 20.73 tb= 161.61
123 d= 18691 c= 76396 b= 77824 ch= 10377216 tc=  1.45 tb=  5.47
124 d= 14532 c= 59985 b= 43008 ch= 4810752 tc=  0.67 tb=  2.53
125 d= 11058 c= 44641 b= 37888 ch= 3653632 tc=  1.28 tb=  2.88
126 d= 20124 c= 83096 b= 103424 ch= 19425280 tc=  2.27 tb=  9.40
127 d= 29504 c= 121612 b= 153600 ch= 27421696 tc=  4.14 tb= 17.06
128 d= 13172 c= 53845 b= 47104 ch= 5703680 tc=  0.72 tb=  2.63
129 d= 12198 c= 49110 b= 38912 ch= 3672064 tc=  1.23 tb=  2.71
130 d= 10255 c= 42775 b= 28672 ch= 3609600 tc=  0.41 tb=  1.68
131 d= 73173 c= 306440 b= 130048 ch= 22280192 tc=  5.10 tb= 18.34
132 d= 12850 c= 52185 b= 47104 ch= 5507072 tc=  0.68 tb=  2.57
133 d= 12198 c= 49110 b= 38912 ch= 3672064 tc=  1.23 tb=  2.77
134 d= 12802 c= 51911 b= 46080 ch= 5248000 tc=  0.68 tb=  2.64
135 d= 8463 c= 34386 b= 26624 ch= 2748416 tc=  0.30 tb=  1.29
136 d= 12198 c= 49110 b= 38912 ch= 3672064 tc=  1.26 tb=  2.71
137 d= 13412 c= 54749 b= 53248 ch= 7240704 tc=  0.86 tb=  3.28
138 d= 43139 c= 179036 b= 283648 ch= 66957312 tc= 10.00 tb= 47.12
139 d= 72756 c= 304608 b= 146432 ch= 24899584 tc=  5.36 tb= 19.02
140 d= 23830 c= 97612 b= 115712 ch= 19343360 tc=  2.57 tb=  9.99
141 d= 11186 c= 45182 b= 37888 ch= 3645440 tc=  1.24 tb=  2.79
142 d= 39793 c= 164791 b= 809984 ch= 17874944 tc= 11.14 tb= 194.79
143 d= 20163 c= 82748 b= 91136 ch= 13860864 tc=  1.90 tb=  6.71
144 d= 13412 c= 54749 b= 53248 ch= 7288832 tc=  0.82 tb=  3.13
145 d= 11508 c= 46356 b= 38912 ch= 3660800 tc=  1.20 tb=  2.65
146 d= 13463 c= 55044 b= 54272 ch= 7494656 tc=  0.88 tb=  3.48
147 d= 74943 c= 313758 b= 139264 ch= 22936576 tc=  4.88 tb= 16.83
148 d= 20161 c= 82732 b= 92160 ch= 14108672 tc=  1.85 tb=  7.08
149 d= 12198 c= 49110 b= 38912 ch= 3672064 tc=  1.34 tb=  2.67
150 d= 11186 c= 45172 b= 37888 ch= 3612672 tc=  1.20 tb=  2.62
151 d= 20031 c= 83439 b= 91136 ch= 17974272 tc=  2.05 tb=  8.14
152 d= 15180 c= 63014 b= 50176 ch= 6729728 tc=  0.90 tb=  3.58
153 d= 43139 c= 179036 b= 283648 ch= 66957312 tc=  9.61 tb= 47.41
154 d= 11446 c= 46042 b= 37888 ch= 3648512 tc=  1.22 tb=  2.66
155 d= 6144 c= 25549 b= 13312 ch= 1329152 tc=  0.13 tb=  0.72
156 d= 17614 c= 71916 b= 76800 ch= 10311680 tc=  1.67 tb=  6.12
157 d= 11021 c= 44520 b= 36864 ch= 4188160 tc=  0.50 tb=  1.90
158 d= 34078 c= 141015 b= 201728 ch= 46038016 tc=  5.57 tb= 24.95
159 d= 12906 c= 52420 b= 49152 ch= 6435840 tc=  0.77 tb=  2.93
160 d= 24317 c= 98608 b= 117760 ch= 16910336 tc=  2.96 tb= 10.95
161 d= 11623 c= 48286 b= 45056 ch= 6615040 tc=  0.72 tb=  2.54
162 d= 98362 c= 413729 b= 263168 ch= 72220672 tc= 14.88 tb= 73.71
163 d= 39779 c= 164709 b= 574464 ch= 7427072 tc=  7.41 tb= 108.41
164 d= 43139 c= 179036 b= 283648 ch= 66957312 tc=  9.71 tb= 48.69
165 d= 27744 c= 114858 b= 164864 ch= 35278848 tc=  4.48 tb= 19.31
166 d= 10695 c= 43882 b= 46080 ch= 7016448 tc=  0.62 tb=  2.49
167 d= 23295 c= 95303 b= 103424 ch= 14915584 tc=  2.41 tb=  8.93
168 d= 6358 c= 25607 b= 23552 ch= 2660352 tc=  0.22 tb=  1.09
169 d= 22870 c= 93601 b= 107520 ch= 15264768 tc=  2.53 tb=  9.38
170 d= 29504 c= 121612 b= 153600 ch= 27421696 tc=  3.96 tb= 16.66
171 d= 6398 c= 25836 b= 23552 ch= 2781184 tc=  0.24 tb=  1.18
172 d= 26350 c= 109913 b= 152576 ch= 35182592 tc=  4.42 tb= 18.36
173 d= 22977 c= 94126 b= 109568 ch= 15477760 tc=  2.64 tb=  9.44
174 d= 6657 c= 27207 b= 23552 ch= 2953216 tc=  0.30 tb=  1.51
175 d= 28565 c= 117879 b= 149504 ch= 27148288 tc=  3.74 tb= 15.64
176 d= 10313 c= 42532 b= 41984 ch= 5866496 tc=  0.76 tb=  2.91
177 d= 24750 c= 101203 b= 110592 ch= 15656960 tc=  2.68 tb=  9.94
178 d= 16578 c= 67921 b= 89088 ch= 14787584 tc=  1.79 tb=  7.34
179 d= 28227 c= 116322 b= 151552 ch= 27299840 tc=  4.13 tb= 15.83
180 d= 23862 c= 97912 b= 101376 ch= 15199232 tc=  2.73 tb=  8.86
181 d= 50973 c= 213244 b= 437248 ch= 145282048 tc= 16.84 tb= 108.41
182 d= 15276 c= 62717 b= 73728 ch= 11742208 tc=  1.47 tb=  6.12
183 d= 13172 c= 53845 b= 46080 ch= 5701632 tc=  0.80 tb=  3.26
184 d= 27333 c= 112704 b= 150528 ch= 27267072 tc=  3.89 tb= 15.52
185 d= 12198 c= 49110 b= 38912 ch= 3672064 tc=  1.24 tb=  2.81
186 d= 23907 c= 98137 b= 108544 ch= 15619072 tc=  2.48 tb=  8.96
187 d= 37034 c= 153946 b= 585728 ch= 8508416 tc=  7.39 tb= 137.59
188 d= 44577 c= 184017 b= 373760 ch= 98975744 tc= 14.06 tb= 84.58
189 d= 12198 c= 49110 b= 38912 ch= 3672064 tc=  1.24 tb=  2.70
190 d= 27185 c= 112113 b= 149504 ch= 27185152 tc=  3.99 tb= 15.73
191 d= 36278 c= 151077 b= 256000 ch= 58950656 tc=  7.45 tb= 36.54
192 d= 22890 c= 93975 b= 109568 ch= 15492096 tc=  2.54 tb=  9.07
193 d= 19424 c= 79296 b= 79872 ch= 10457088 tc=  1.58 tb=  5.70
194 d= 19424 c= 79296 b= 79872 ch= 10457088 tc=  1.67 tb=  6.47
195 d= 17102 c= 70172 b= 65536 ch= 8333312 tc=  1.20 tb=  4.21
196 d= 15572 c= 62724 b= 54272 ch= 5438464 tc=  2.21 tb=  4.21
197 d= 51186 c= 213813 b= 391168 ch= 17867776 tc=  7.52 tb= 32.69
198 d= 12198 c= 49110 b= 38912 ch= 3672064 tc=  1.31 tb=  2.99
199 d= 12198 c= 49110 b= 38912 ch= 3672064 tc=  1.39 tb=  2.91
200 d= 11639 c= 46911 b= 37888 ch= 3619840 tc=  1.19 tb=  2.83
201 d= 23993 c= 98968 b= 132096 ch= 24217600 tc=  3.02 tb= 12.65
202 d= 12198 c= 49110 b= 38912 ch= 3672064 tc=  1.28 tb=  2.88
203 d= 38019 c= 157782 b= 248832 ch= 57338880 tc=  8.04 tb= 38.99
204 d= 10796 c= 43562 b= 35840 ch= 3528704 tc=  1.30 tb=  2.61
205 d= 46822 c= 194273 b= 356352 ch= 92248064 tc= 14.05 tb= 79.82
206 d= 19424 c= 79296 b= 79872 ch= 10457088 tc=  1.56 tb=  5.75
207 d= 19130 c= 79756 b= 73728 ch= 11290624 tc=  1.52 tb=  5.54
208 d= 11001 c= 44117 b= 44032 ch= 4569088 tc=  1.47 tb=  3.24
209 d= 18418 c= 75142 b= 76800 ch= 10328064 tc=  1.53 tb=  5.77
210 d= 11278 c= 45380 b= 37888 ch= 3620864 tc=  1.19 tb=  2.86
211 d= 49614 c= 204522 b= 227328 ch= 35440640 tc=  7.03 tb= 31.30
212 d= 18691 c= 76396 b= 77824 ch= 10377216 tc=  1.69 tb=  5.64
213 d= 17494 c= 72340 b= 79872 ch= 13118464 tc=  1.45 tb=  5.73
214 d= 11331 c= 45650 b= 36864 ch= 3596288 tc=  1.20 tb=  2.67
215 d= 18748 c= 76682 b= 78848 ch= 10445824 tc=  1.66 tb=  5.67
216 d= 16496 c= 67931 b= 79872 ch= 12798976 tc=  1.47 tb=  5.53
217 d= 36223 c= 149677 b= 204800 ch= 38241280 tc=  6.54 tb= 27.75
218 d= 18439 c= 75252 b= 78848 ch= 10421248 tc=  1.63 tb=  5.73
219 d= 12198 c= 49110 b= 38912 ch= 3672064 tc=  1.26 tb=  2.78
220 d= 29443 c= 120177 b= 151552 ch= 22557696 tc=  3.99 tb= 14.90
221 d= 18084 c= 74043 b= 72704 ch= 10044416 tc=  1.55 tb=  5.14
222 d= 16272 c= 66868 b= 78848 ch= 12486656 tc=  1.53 tb=  5.76
223 d= 12198 c= 49110 b= 38912 ch= 3672064 tc=  1.27 tb=  2.88
224 d= 18408 c= 75091 b= 76800 ch= 10275840 tc=  1.64 tb=  5.28
225 d= 18439 c= 75252 b= 77824 ch= 10401792 tc=  1.52 tb=  5.93
226 d= 26001 c= 106411 b= 112640 ch= 15556608 tc=  2.88 tb= 10.64
227 d= 18439 c= 75252 b= 78848 ch= 10421248 tc=  1.62 tb=  5.82
228 d= 18325 c= 74656 b= 77824 ch= 10302464 tc=  1.61 tb=  5.62
229 d= 17032 c= 69908 b= 77824 ch= 12428288 tc=  1.56 tb=  5.99
230 d= 18408 c= 75091 b= 74752 ch= 10209280 tc=  1.52 tb=  5.70
231 d= 18084 c= 74043 b= 72704 ch= 10044416 tc=  1.39 tb=  5.24
232 d= 49407 c= 205919 b= 339968 ch= 90827776 tc= 14.54 tb= 73.29
233 d= 12903 c= 53702 b= 41984 ch= 5688320 tc=  0.74 tb=  2.76
234 d= 26049 c= 106685 b= 113664 ch= 15748096 tc=  3.41 tb= 10.51
235 d= 23154 c= 93840 b= 115712 ch= 16817152 tc=  2.65 tb= 10.45
236 d= 17731 c= 72476 b= 76800 ch= 10264576 tc=  1.45 tb=  5.51
237 d= 5903 c= 24271 b= 13312 ch= 1201152 tc=  0.11 tb=  0.61
238 d= 28634 c= 118226 b= 153600 ch= 27404288 tc=  4.16 tb= 15.33
239 d= 24787 c= 101798 b= 104448 ch= 15046656 tc=  2.48 tb=  9.06
240 d= 25679 c= 104751 b= 112640 ch= 15557632 tc=  2.77 tb= 10.36
241 d= 18325 c= 74656 b= 77824 ch= 10302464 tc=  1.50 tb=  5.62
242 d= 5010 c= 20120 b= 15360 ch= 1391616 tc=  0.12 tb=  0.62
243 d= 23570 c= 96771 b= 105472 ch= 15430656 tc=  2.34 tb=  8.25
244 d= 4961 c= 19840 b= 14336 ch= 1193984 tc=  0.12 tb=  0.74
245 d= 29504 c= 121612 b= 153600 ch= 27421696 tc=  3.91 tb= 16.30
246 d= 17036 c= 69575 b= 70656 ch= 9862144 tc=  1.33 tb=  4.92
247 d= 23198 c= 95026 b= 108544 ch= 15460352 tc=  2.27 tb=  8.76
248 d= 15637 c= 63751 b= 58368 ch= 7333888 tc=  1.02 tb=  3.78
249 d= 26001 c= 106411 b= 112640 ch= 15556608 tc=  2.69 tb= 10.28
250 d= 25781 c= 105666 b= 160768 ch= 33892352 tc=  4.26 tb= 18.27
251 d= 23187 c= 94965 b= 107520 ch= 15262720 tc=  2.39 tb=  8.45
252 d= 31021 c= 129077 b= 174080 ch= 37659648 tc=  4.83 tb= 19.84
253 d= 23316 c= 95765 b= 140288 ch= 27977728 tc=  3.19 tb= 14.20
254 d= 52250 c= 217086 b= 381952 ch= 95931392 tc= 15.61 tb= 75.51
255 d= 25155 c= 103148 b= 112640 ch= 15707136 tc=  2.76 tb= 10.17
256 d= 24920 c= 102112 b= 112640 ch= 15843328 tc=  2.85 tb= 10.12
257 d= 35901 c= 147964 b= 202752 ch= 39205888 tc=  5.81 tb= 24.44
258 d= 23420 c= 96165 b= 136192 ch= 26104832 tc=  3.41 tb= 14.56
259 d= 37412 c= 154352 b= 212992 ch= 39633920 tc=  7.08 tb= 26.79
260 d= 29504 c= 121612 b= 153600 ch= 27421696 tc=  4.18 tb= 17.15
261 d= 26044 c= 106650 b= 113664 ch= 15925248 tc=  2.85 tb= 10.14
262 d= 22958 c= 94692 b= 132096 ch= 26473472 tc=  3.53 tb= 15.03
263 d= 29504 c= 121612 b= 153600 ch= 27421696 tc=  4.03 tb= 15.40
264 d= 26046 c= 106664 b= 112640 ch= 15846400 tc=  2.73 tb=  9.90
265 d= 54116 c= 224743 b= 209920 ch= 37725184 tc=  7.05 tb= 28.01
266 d= 25269 c= 104777 b= 129024 ch= 27769856 tc=  3.74 tb= 15.26
267 d= 29504 c= 121612 b= 153600 ch= 27421696 tc=  3.88 tb= 15.62
268 d= 26049 c= 106685 b= 112640 ch= 15689728 tc=  2.66 tb=  9.45
269 d= 16439 c= 66184 b= 56320 ch= 5514240 tc=  2.13 tb=  4.44
270 d= 12198 c= 49110 b= 38912 ch= 3672064 tc=  1.29 tb=  2.85
271 d= 28634 c= 118226 b= 153600 ch= 27404288 tc=  4.02 tb= 15.61
272 d= 36871 c= 153527 b= 226304 ch= 54140928 tc=  7.58 tb= 33.81
273 d= 29504 c= 121612 b= 153600 ch= 27421696 tc=  4.19 tb= 16.63
274 d= 29504 c= 121612 b= 153600 ch= 27421696 tc=  3.94 tb= 15.66
275 d= 28578 c= 117945 b= 152576 ch= 27376640 tc=  3.98 tb= 15.55
276 d= 63537 c= 262601 b= 396288 ch= 96403456 tc= 15.74 tb= 99.39
277 d= 28338 c= 116892 b= 152576 ch= 27393024 tc=  3.94 tb= 15.35
278 d= 29504 c= 121612 b= 153600 ch= 27421696 tc=  4.04 tb= 15.72
279 d= 50570 c= 210041 b= 375808 ch= 98207744 tc= 15.75 tb= 83.70
280 d= 16439 c= 66184 b= 56320 ch= 5514240 tc=  2.12 tb=  4.28
281 d= 45794 c= 188474 b= 282624 ch= 56881152 tc=  9.71 tb= 43.87
282 d= 11639 c= 46911 b= 37888 ch= 3619840 tc=  1.15 tb=  2.49
283 d= 11446 c= 46042 b= 37888 ch= 3648512 tc=  1.22 tb=  2.88
284 d= 51856 c= 215289 b= 184320 ch= 44358656 tc=  6.33 tb= 27.94
285 d= 17614 c= 71916 b= 76800 ch= 10311680 tc=  1.47 tb=  5.95
286 d= 20574 c= 83784 b= 91136 ch= 13895680 tc=  2.04 tb=  7.11
287 d= 19158 c= 78398 b= 84992 ch= 11907072 tc=  1.68 tb=  6.35
288 d= 51542 c= 213232 b= 206848 ch= 43081728 tc=  6.72 tb= 30.09
289 d= 19988 c= 81524 b= 95232 ch= 13344768 tc=  1.88 tb=  7.12
290 d= 19004 c= 77525 b= 99328 ch= 13569024 tc=  2.06 tb=  7.93
291 d= 55902 c= 232386 b= 396288 ch= 98205696 tc= 16.76 tb= 89.10
292 d= 19544 c= 80018 b= 92160 ch= 12776448 tc=  1.95 tb=  7.72
293 d= 34591 c= 141410 b= 251904 ch= 55819264 tc=  8.58 tb= 38.05
294 d= 22181 c= 90727 b= 94208 ch= 12968960 tc=  1.99 tb=  7.23
295 d= 66864 c= 281631 b= 1346560 ch= 84974592 tc= 26.42 tb= 423.75
296 d= 19640 c= 81004 b= 63488 ch= 7521280 tc=  1.29 tb=  4.65
297 d= 67837 c= 280177 b= 219136 ch= 36593664 tc=  8.62 tb= 30.80
298 d= 22572 c= 92157 b= 103424 ch= 13568000 tc=  2.20 tb=  8.14
299 d= 18232 c= 74844 b= 68608 ch= 8754176 tc=  1.32 tb=  4.80
300 d= 22123 c= 90422 b= 98304 ch= 13415424 tc=  1.97 tb=  7.28
301 d= 17220 c= 70498 b= 68608 ch= 8599552 tc=  1.34 tb=  4.88
302 d= 13753 c= 55414 b= 49152 ch= 4992000 tc=  1.77 tb=  3.73
303 d= 71162 c= 295402 b= 171008 ch= 30305280 tc=  6.73 tb= 27.09
304 d= 17110 c= 69924 b= 67584 ch= 8301568 tc=  1.28 tb=  4.64
305 d= 12198 c= 49110 b= 38912 ch= 3672064 tc=  1.25 tb=  2.68
306 d= 16930 c= 69147 b= 66560 ch= 8182784 tc=  1.21 tb=  4.68
307 d= 11638 c= 46906 b= 36864 ch= 3552256 tc=  1.15 tb=  2.66
308 d= 11427 c= 45942 b= 37888 ch= 3617792 tc=  1.14 tb=  2.45
309 d= 25292 c= 104467 b= 129024 ch= 21550080 tc=  3.02 tb= 11.72
310 d= 18325 c= 74656 b= 77824 ch= 10287104 tc=  1.57 tb=  5.43
311 d= 50727 c= 209918 b= 251904 ch= 45982720 tc=  9.11 tb= 39.24
312 d= 18830 c= 78607 b= 70656 ch= 10100736 tc=  1.32 tb=  4.99
313 d= 11789 c= 47998 b= 40960 ch= 4659200 tc=  0.57 tb=  2.12
314 d= 6119 c= 25247 b= 14336 ch= 1401856 tc=  0.15 tb=  0.72
315 d= 8002 c= 32736 b= 19456 ch= 1910784 tc=  0.19 tb=  0.82
316 d= 38735 c= 160815 b= 420864 ch= 22476800 tc=  7.40 tb= 33.25
317 d= 49447 c= 204956 b= 218112 ch= 38315008 tc=  7.56 tb= 28.75
318 d= 4971 c= 19938 b= 14336 ch= 1348608 tc=  0.12 tb=  0.63
